Customer ID,Churn,Churn Category,Churn Reason,Churn Score,Customer Status,Satisfaction Score
0018-NYROU,0,Not Churned,Not Churned,57,Stayed,3
1135-LMECX,0,Not Churned,Not Churned,51,Joined,5
6366-XIVKZ,0,Not Churned,Not Churned,46,Stayed,3
6341-AEVKX,0,Not Churned,Not Churned,23,Stayed,4
1116-FRYVH,0,Not Churned,Not Churned,26,Stayed,4
5536-SLHPM,1,Competitor,Competitor made better offer,79,Churned,2
1031-IIDEO,1,Dissatisfaction,Network reliability,72,Churned,3
5346-BZCHP,0,Not Churned,Not Churned,57,Stayed,5
9943-VSZUV,0,Not Churned,Not Churned,30,Stayed,4
3744-ZBHON,0,Not Churned,Not Churned,24,Joined,5
9237-HQITU,1,Other,Moved,67,Churned,2
5555-RNPGT,0,Not Churned,Not Churned,36,Stayed,3
3323-CPBWR,0,Not Churned,Not Churned,22,Stayed,4
0887-WBJVH,0,Not Churned,Not Churned,20,Stayed,4
0042-JVWOJ,0,Not Churned,Not Churned,26,Stayed,4
5442-XSDCW,1,Competitor,Competitor made better offer,91,Churned,1
3161-GETRM,0,Not Churned,Not Churned,59,Stayed,4
1060-ENTOF,0,Not Churned,Not Churned,64,Stayed,4
2831-EBWRN,0,Not Churned,Not Churned,39,Stayed,3
8361-LBRDI,0,Not Churned,Not Churned,51,Stayed,3
5160-UXJED,0,Not Churned,Not Churned,67,Stayed,4
6080-TCMYC,0,Not Churned,Not Churned,61,Stayed,3
6869-FGJJC,0,Not Churned,Not Churned,20,Stayed,4
1265-HVPZB,0,Not Churned,Not Churned,64,Stayed,3
4433-JCGCG,1,Competitor,Competitor made better offer,88,Churned,1
2821-WARNZ,0,Not Churned,Not Churned,34,Stayed,5
6923-JHPMP,0,Not Churned,Not Churned,67,Joined,4
8213-TAZPM,0,Not Churned,Not Churned,46,Stayed,4
2027-DNKIV,0,Not Churned,Not Churned,31,Stayed,4
9150-KPBJQ,0,Not Churned,Not Churned,27,Stayed,5
6253-GNHWH,0,Not Churned,Not Churned,57,Stayed,4
5605-XNWEN,0,Not Churned,Not Churned,69,Stayed,5
8400-WZICQ,0,Not Churned,Not Churned,61,Stayed,3
7601-WFVZV,0,Not Churned,Not Churned,79,Joined,4
8631-WUXGY,0,Not Churned,Not Churned,46,Stayed,5
3627-FCRDW,1,Competitor,Competitor offered more data,81,Churned,3
8152-VETUR,0,Not Churned,Not Churned,75,Stayed,5
3030-YZADT,1,Competitor,Competitor had better devices,66,Churned,1
9259-PACGQ,1,Competitor,Competitor had better devices,91,Churned,1
7088-FBAWU,0,Not Churned,Not Churned,22,Stayed,3
7278-CKDNC,0,Not Churned,Not Churned,40,Stayed,4
9734-YWGEX,1,Price,Price too high,81,Churned,2
2874-YXVVA,0,Not Churned,Not Churned,68,Stayed,5
1202-KKGFU,0,Not Churned,Not Churned,31,Stayed,4
7508-DQAKK,0,Not Churned,Not Churned,33,Stayed,3
4366-CTOUZ,0,Not Churned,Not Churned,53,Stayed,4
4673-KKSLS,0,Not Churned,Not Churned,48,Stayed,4
9717-IOAAF,0,Not Churned,Not Churned,21,Stayed,5
0042-RLHYP,0,Not Churned,Not Churned,76,Stayed,5
6723-WSNTY,0,Not Churned,Not Churned,35,Stayed,3
8844-TONUD,1,Competitor,Competitor had better devices,75,Churned,1
6559-ILWKJ,1,Dissatisfaction,Product dissatisfaction,95,Churned,1
4013-UBXWQ,1,Competitor,Competitor made better offer,67,Churned,3
7673-BQGKU,0,Not Churned,Not Churned,23,Stayed,4
9861-PDSZP,0,Not Churned,Not Churned,28,Stayed,3
6810-VCAEX,0,Not Churned,Not Churned,26,Stayed,4
1241-FPMOF,0,Not Churned,Not Churned,24,Stayed,4
3605-JISKB,0,Not Churned,Not Churned,71,Stayed,4
6752-APNJL,0,Not Churned,Not Churned,57,Stayed,4
8277-RVRSV,0,Not Churned,Not Churned,73,Stayed,4
6692-UDPJC,1,Dissatisfaction,Network reliability,65,Churned,3
5940-AHUHD,1,Attitude,Attitude of support person,69,Churned,2
1429-UYJSV,0,Not Churned,Not Churned,62,Stayed,4
5208-FVQKB,0,Not Churned,Not Churned,27,Stayed,3
5485-ITNPC,0,Not Churned,Not Churned,24,Stayed,3
8382-SHQEH,1,Price,Long distance charges,85,Churned,1
0295-PPHDO,1,Competitor,Competitor had better devices,71,Churned,1
5016-ETTFF,1,Dissatisfaction,Service dissatisfaction,69,Churned,3
8706-HRADD,0,Not Churned,Not Churned,63,Stayed,4
1271-SJBGZ,1,Competitor,Competitor had better devices,74,Churned,1
0206-TBWLC,0,Not Churned,Not Churned,67,Stayed,4
4140-WJAWW,1,Price,Long distance charges,91,Churned,1
6122-EFVKN,0,Not Churned,Not Churned,64,Stayed,3
1004-NOZNR,0,Not Churned,Not Churned,59,Stayed,4
2972-YDYUW,0,Not Churned,Not Churned,70,Stayed,4
8224-UAXBZ,0,Not Churned,Not Churned,41,Stayed,3
4989-LIXVT,0,Not Churned,Not Churned,68,Stayed,3
1481-ZUWZA,1,Dissatisfaction,Service dissatisfaction,80,Churned,1
0516-OOHAR,0,Not Churned,Not Churned,50,Stayed,3
0531-XBKMM,0,Not Churned,Not Churned,57,Stayed,3
1087-GRUYI,0,Not Churned,Not Churned,65,Stayed,5
7480-SPLEF,0,Not Churned,Not Churned,22,Stayed,3
2690-DVRVK,0,Not Churned,Not Churned,54,Stayed,3
2642-DTVCO,1,Attitude,Attitude of service provider,74,Churned,3
9221-OTIVJ,1,Dissatisfaction,Product dissatisfaction,86,Churned,1
9489-DEDVP,0,Not Churned,Not Churned,25,Stayed,3
7878-RTCZG,0,Not Churned,Not Churned,80,Joined,4
9921-EZKBY,0,Not Churned,Not Churned,38,Stayed,4
9444-JTXHZ,1,Other,Don't know,83,Churned,3
8945-MUQUF,1,Competitor,Competitor made better offer,94,Churned,3
7225-CBZPL,0,Not Churned,Not Churned,49,Stayed,3
0168-XZKBB,0,Not Churned,Not Churned,64,Stayed,5
0014-BMAQU,0,Not Churned,Not Churned,49,Stayed,4
9658-WYUFB,1,Competitor,Competitor offered more data,66,Churned,1
9601-BRXPO,1,Competitor,Competitor made better offer,66,Churned,3
1112-CUNAO,1,Dissatisfaction,Service dissatisfaction,91,Churned,2
0193-ESZXP,1,Attitude,Attitude of support person,91,Churned,1
1406-PUQVY,0,Not Churned,Not Churned,39,Joined,5
7868-TMWMZ,0,Not Churned,Not Churned,59,Stayed,5
7024-OHCCK,1,Other,Poor expertise of online support,72,Churned,3
2672-DZUOY,1,Competitor,Competitor had better devices,91,Churned,1
1709-EJDOX,0,Not Churned,Not Churned,34,Stayed,3
6173-ITPWD,1,Dissatisfaction,Product dissatisfaction,91,Churned,1
9588-OZDMQ,0,Not Churned,Not Churned,60,Joined,4
2428-HYUNX,0,Not Churned,Not Churned,42,Stayed,5
9909-DFRJA,0,Not Churned,Not Churned,42,Stayed,3
5081-NWSUP,0,Not Churned,Not Churned,62,Stayed,3
8645-KOMJQ,0,Not Churned,Not Churned,59,Stayed,5
4139-JPIAM,0,Not Churned,Not Churned,62,Stayed,4
1394-SUIUH,0,Not Churned,Not Churned,45,Stayed,4
0021-IKXGC,0,Not Churned,Not Churned,50,Joined,4
6419-ZTTLE,0,Not Churned,Not Churned,45,Stayed,5
0076-LVEPS,0,Not Churned,Not Churned,73,Stayed,4
0872-NXJYS,1,Competitor,Competitor offered more data,81,Churned,1
8725-JEDFD,0,Not Churned,Not Churned,27,Stayed,5
6048-UWKAL,0,Not Churned,Not Churned,45,Stayed,4
1565-RHDJD,1,Competitor,Competitor offered higher download speeds,95,Churned,3
5322-TEUJK,0,Not Churned,Not Churned,71,Stayed,4
2300-RQGOI,0,Not Churned,Not Churned,62,Stayed,5
1194-HVAIF,0,Not Churned,Not Churned,75,Stayed,4
8992-JQYUN,1,Competitor,Competitor offered more data,65,Churned,1
8118-LSUEL,1,Dissatisfaction,Product dissatisfaction,79,Churned,1
2019-HDCZY,0,Not Churned,Not Churned,29,Stayed,5
5781-RFZRP,0,Not Churned,Not Churned,31,Stayed,3
1485-YDHMM,0,Not Churned,Not Churned,56,Stayed,3
8257-RZAHR,1,Competitor,Competitor offered more data,86,Churned,1
3638-VBZTA,0,Not Churned,Not Churned,45,Stayed,4
5266-PFRQK,0,Not Churned,Not Churned,56,Stayed,4
0117-LFRMW,1,Competitor,Competitor offered more data,80,Churned,2
0550-DCXLH,0,Not Churned,Not Churned,65,Stayed,4
4871-JTKJF,1,Attitude,Attitude of service provider,82,Churned,3
4912-PIGUY,0,Not Churned,Not Churned,46,Joined,3
5684-FJVYR,0,Not Churned,Not Churned,49,Stayed,3
2223-KAGMX,1,Price,Long distance charges,87,Churned,1
6413-XKKPU,1,Dissatisfaction,Service dissatisfaction,96,Churned,1
6620-JDYNW,0,Not Churned,Not Churned,74,Stayed,3
2823-LKABH,0,Not Churned,Not Churned,60,Stayed,4
6917-YACBP,0,Not Churned,Not Churned,70,Stayed,3
5777-ZPQNC,0,Not Churned,Not Churned,38,Stayed,5
2696-RZVZW,0,Not Churned,Not Churned,24,Stayed,5
0256-LTHVJ,1,Competitor,Competitor had better devices,91,Churned,1
3679-XASPY,0,Not Churned,Not Churned,26,Joined,3
5668-MEISB,0,Not Churned,Not Churned,34,Stayed,4
3646-ITDGM,0,Not Churned,Not Churned,56,Stayed,4
2819-GWENI,0,Not Churned,Not Churned,41,Stayed,4
3190-XFANI,1,Competitor,Competitor offered more data,82,Churned,2
8066-POXGX,1,Attitude,Attitude of service provider,79,Churned,3
9419-IPPBE,0,Not Churned,Not Churned,22,Stayed,3
2834-JRTUA,1,Competitor,Competitor had better devices,81,Churned,1
6956-SMUCM,1,Competitor,Competitor offered higher download speeds,77,Churned,1
2535-PBCGC,0,Not Churned,Not Churned,30,Stayed,3
8687-BAFGU,0,Not Churned,Not Churned,34,Joined,4
8292-TYSPY,1,Competitor,Competitor offered more data,73,Churned,2
4530-NDRKU,0,Not Churned,Not Churned,80,Stayed,4
9874-QLCLH,1,Competitor,Competitor offered more data,79,Churned,1
3536-IQCTX,1,Competitor,Competitor had better devices,75,Churned,1
4859-ZSRDZ,0,Not Churned,Not Churned,69,Stayed,3
4398-HSCJH,1,Competitor,Competitor offered higher download speeds,70,Churned,1
6898-RBTLU,0,Not Churned,Not Churned,59,Stayed,5
2839-RFSQE,1,Attitude,Attitude of support person,83,Churned,2
5583-EJXRD,0,Not Churned,Not Churned,68,Stayed,4
9092-GDZKO,0,Not Churned,Not Churned,51,Stayed,4
2999-AANRQ,0,Not Churned,Not Churned,56,Stayed,4
1539-LNKHM,0,Not Churned,Not Churned,60,Stayed,4
6418-PIQSP,0,Not Churned,Not Churned,31,Stayed,4
5998-VVEJY,1,Other,Moved,72,Churned,3
3071-MVJCD,0,Not Churned,Not Churned,60,Stayed,3
6923-AQONU,0,Not Churned,Not Churned,46,Stayed,3
2452-SNHFZ,0,Not Churned,Not Churned,66,Stayed,4
8707-HOEDG,0,Not Churned,Not Churned,53,Stayed,3
0980-FEXWF,0,Not Churned,Not Churned,48,Stayed,5
1488-SYSFC,0,Not Churned,Not Churned,79,Stayed,4
3423-HHXAO,0,Not Churned,Not Churned,72,Stayed,3
3120-FAZKD,0,Not Churned,Not Churned,41,Stayed,4
8053-WWDRO,1,Competitor,Competitor made better offer,67,Churned,3
7598-UAASY,1,Competitor,Competitor had better devices,71,Churned,1
0742-MOABM,1,Competitor,Competitor made better offer,82,Churned,2
9185-TQCVP,1,Dissatisfaction,Poor expertise of phone support,91,Churned,2
0774-RMNUW,0,Not Churned,Not Churned,63,Stayed,4
6214-EDAKZ,1,Dissatisfaction,Service dissatisfaction,79,Churned,2
5318-IXUZF,1,Other,Don't know,72,Churned,2
3999-QGRJH,1,Dissatisfaction,Product dissatisfaction,88,Churned,1
2665-NPTGL,0,Not Churned,Not Churned,38,Stayed,4
8006-PYCSW,0,Not Churned,Not Churned,65,Joined,5
7401-RUBNK,0,Not Churned,Not Churned,39,Stayed,3
6173-GOLSU,0,Not Churned,Not Churned,47,Stayed,4
7516-GMHUV,0,Not Churned,Not Churned,40,Stayed,4
0674-DGMAQ,0,Not Churned,Not Churned,77,Stayed,5
5966-EMAZU,0,Not Churned,Not Churned,22,Stayed,3
8246-SHFGA,0,Not Churned,Not Churned,78,Stayed,3
1543-LLLFT,0,Not Churned,Not Churned,74,Stayed,3
0118-JPNOY,0,Not Churned,Not Churned,46,Stayed,3
2187-PKZAY,0,Not Churned,Not Churned,71,Stayed,5
7191-ADRGF,0,Not Churned,Not Churned,64,Stayed,3
4526-RMTLL,0,Not Churned,Not Churned,64,Stayed,4
2931-SVLTV,0,Not Churned,Not Churned,39,Stayed,3
7816-VGHTO,0,Not Churned,Not Churned,30,Stayed,5
6551-ZCOTS,0,Not Churned,Not Churned,52,Stayed,4
4664-NJCMS,0,Not Churned,Not Churned,68,Stayed,3
0880-FVFWF,0,Not Churned,Not Churned,64,Stayed,5
6127-IYJOZ,0,Not Churned,Not Churned,56,Joined,5
1624-WOIWJ,1,Competitor,Competitor had better devices,69,Churned,1
7109-CQYUZ,0,Not Churned,Not Churned,31,Stayed,3
9208-OLGAQ,0,Not Churned,Not Churned,74,Stayed,4
9436-ZBZCT,1,Attitude,Attitude of support person,90,Churned,2
7250-EQKIY,1,Competitor,Competitor made better offer,75,Churned,2
3259-FDWOY,1,Competitor,Competitor offered higher download speeds,81,Churned,3
0864-FVJNJ,0,Not Churned,Not Churned,20,Stayed,3
8439-LTUGF,0,Not Churned,Not Churned,53,Stayed,4
4302-ZYFEL,0,Not Churned,Not Churned,32,Stayed,4
4137-BTIKL,0,Not Churned,Not Churned,60,Joined,3
2829-HYVZP,0,Not Churned,Not Churned,69,Stayed,4
1984-FCOWB,1,Attitude,Attitude of service provider,91,Churned,2
0679-TDGAK,0,Not Churned,Not Churned,21,Stayed,3
1502-XFCVR,1,Competitor,Competitor offered higher download speeds,82,Churned,1
7130-CTCUS,0,Not Churned,Not Churned,34,Stayed,3
0303-WMMRN,0,Not Churned,Not Churned,27,Stayed,3
2545-LXYVJ,0,Not Churned,Not Churned,55,Stayed,3
5057-RKGLH,0,Not Churned,Not Churned,70,Stayed,3
8747-UDCOI,0,Not Churned,Not Churned,71,Stayed,3
5208-HFSBT,1,Competitor,Competitor had better devices,81,Churned,1
8203-XJZRC,0,Not Churned,Not Churned,57,Joined,3
7486-KSRVI,1,Dissatisfaction,Product dissatisfaction,93,Churned,1
8402-EIVQS,0,Not Churned,Not Churned,31,Stayed,3
2039-JONDJ,0,Not Churned,Not Churned,80,Stayed,3
1023-BQXZE,0,Not Churned,Not Churned,71,Stayed,4
8261-GWDBQ,0,Not Churned,Not Churned,77,Stayed,3
2379-GYFLQ,0,Not Churned,Not Churned,50,Stayed,4
7130-YXBRO,0,Not Churned,Not Churned,74,Stayed,3
9631-XEYKE,0,Not Churned,Not Churned,53,Joined,5
2520-SGTTA,0,Not Churned,Not Churned,27,Stayed,4
2480-SQIOB,0,Not Churned,Not Churned,63,Stayed,5
9313-QOLTZ,0,Not Churned,Not Churned,51,Stayed,3
1945-XISKS,0,Not Churned,Not Churned,26,Stayed,4
7273-TEFQD,1,Price,Long distance charges,96,Churned,2
6617-WLBQC,0,Not Churned,Not Churned,80,Stayed,4
8963-MQVYN,0,Not Churned,Not Churned,44,Stayed,3
1527-SXDPN,1,Competitor,Competitor made better offer,90,Churned,3
1088-AUUZZ,0,Not Churned,Not Churned,52,Stayed,3
3612-YUNGG,0,Not Churned,Not Churned,34,Stayed,4
9061-TIHDA,1,Competitor,Competitor had better devices,90,Churned,1
7359-PTSXY,1,Attitude,Attitude of support person,90,Churned,1
1360-XFJMR,0,Not Churned,Not Churned,24,Stayed,4
4060-LDNLU,0,Not Churned,Not Churned,38,Stayed,5
4139-SUGLD,1,Attitude,Attitude of service provider,77,Churned,1
7029-IJEJK,0,Not Churned,Not Churned,32,Stayed,3
0582-AVCLN,0,Not Churned,Not Churned,59,Stayed,5
0829-DDVLK,0,Not Churned,Not Churned,71,Stayed,5
8008-OTEZX,0,Not Churned,Not Churned,26,Stayed,3
4137-JOPHL,0,Not Churned,Not Churned,45,Stayed,4
0909-SDHNU,0,Not Churned,Not Churned,56,Stayed,3
5600-PDUJF,0,Not Churned,Not Churned,75,Stayed,5
9746-UGFAC,0,Not Churned,Not Churned,67,Stayed,5
6050-IJRHS,0,Not Churned,Not Churned,41,Stayed,5
1069-QJOEE,0,Not Churned,Not Churned,76,Stayed,5
0761-AETCS,1,Attitude,Attitude of support person,92,Churned,2
5356-RHIPP,1,Competitor,Competitor made better offer,81,Churned,1
5324-KTGCG,0,Not Churned,Not Churned,67,Stayed,4
0231-LXVAP,1,Competitor,Competitor made better offer,66,Churned,3
8104-OSKWT,0,Not Churned,Not Churned,43,Stayed,3
7639-OPLNG,0,Not Churned,Not Churned,27,Stayed,3
3397-AVTKU,0,Not Churned,Not Churned,73,Stayed,5
6496-SLWHQ,1,Attitude,Attitude of support person,87,Churned,3
1142-IHLOO,0,Not Churned,Not Churned,57,Stayed,4
1265-ZFOSD,0,Not Churned,Not Churned,74,Stayed,4
1269-FOYWN,0,Not Churned,Not Churned,72,Stayed,3
1134-YWTYF,0,Not Churned,Not Churned,66,Stayed,4
5748-RNCJT,1,Competitor,Competitor offered higher download speeds,81,Churned,3
9236-NDUCW,0,Not Churned,Not Churned,25,Stayed,4
8329-GWVPJ,0,Not Churned,Not Churned,64,Stayed,5
4581-SSPWD,1,Competitor,Competitor had better devices,93,Churned,1
0107-YHINA,1,Competitor,Competitor had better devices,93,Churned,1
1374-DMZUI,1,Competitor,Competitor made better offer,91,Churned,2
8920-NAVAY,0,Not Churned,Not Churned,43,Stayed,5
6933-FHBZC,0,Not Churned,Not Churned,46,Stayed,4
5522-JBWMO,0,Not Churned,Not Churned,29,Joined,5
2362-IBOOY,1,Competitor,Competitor made better offer,76,Churned,3
8181-YHCMF,0,Not Churned,Not Churned,24,Stayed,4
4057-FKCZK,0,Not Churned,Not Churned,25,Stayed,3
5709-LVOEQ,0,Not Churned,Not Churned,45,Stayed,3
9251-WNSOD,0,Not Churned,Not Churned,25,Stayed,4
3908-MKIMJ,0,Not Churned,Not Churned,34,Stayed,3
5349-AZPEW,0,Not Churned,Not Churned,24,Stayed,5
8903-XEBGX,0,Not Churned,Not Churned,67,Joined,3
8868-WOZGU,1,Dissatisfaction,Service dissatisfaction,72,Churned,3
3551-HUAZH,1,Price,Price too high,89,Churned,2
6888-SBYAI,0,Not Churned,Not Churned,30,Joined,3
4884-TVUQF,0,Not Churned,Not Churned,48,Stayed,4
7483-IQWIB,0,Not Churned,Not Churned,42,Stayed,4
7854-EDSSA,1,Dissatisfaction,Poor expertise of online support,77,Churned,3
8295-FHIVV,0,Not Churned,Not Churned,56,Stayed,5
1904-WAJAA,0,Not Churned,Not Churned,60,Stayed,4
2834-JKOOW,0,Not Churned,Not Churned,51,Stayed,3
1245-HARPS,0,Not Churned,Not Churned,73,Stayed,3
4822-LPTYJ,0,Not Churned,Not Churned,45,Stayed,4
4803-LBYPN,0,Not Churned,Not Churned,64,Stayed,3
3696-DFHHB,0,Not Churned,Not Churned,37,Stayed,5
9777-IQHWP,0,Not Churned,Not Churned,42,Stayed,3
2462-XIIJB,1,Competitor,Competitor offered more data,73,Churned,2
9091-WTUUY,0,Not Churned,Not Churned,25,Stayed,4
4163-NCJAK,0,Not Churned,Not Churned,76,Stayed,4
3594-UVONA,1,Price,Extra data charges,91,Churned,1
2637-FKFSY,0,Not Churned,Not Churned,39,Joined,4
4817-VYYWS,1,Dissatisfaction,Service dissatisfaction,90,Churned,1
8242-JSVBO,0,Not Churned,Not Churned,65,Stayed,4
3214-IYUUQ,0,Not Churned,Not Churned,48,Stayed,3
3635-JBPSG,0,Not Churned,Not Churned,55,Stayed,4
9904-EHEVJ,0,Not Churned,Not Churned,35,Stayed,5
1575-KRZZE,0,Not Churned,Not Churned,74,Stayed,3
6556-DBKZF,0,Not Churned,Not Churned,26,Stayed,5
4791-QRGMF,1,Competitor,Competitor offered more data,76,Churned,3
2504-DSHIH,0,Not Churned,Not Churned,38,Stayed,3
1022-RKXDR,0,Not Churned,Not Churned,42,Stayed,3
4395-PZMSN,0,Not Churned,Not Churned,48,Stayed,4
8577-QSOCG,0,Not Churned,Not Churned,63,Stayed,4
5569-OUICF,1,Competitor,Competitor made better offer,68,Churned,3
3521-MNKLV,0,Not Churned,Not Churned,48,Stayed,5
4123-FCVCB,0,Not Churned,Not Churned,70,Stayed,4
4682-BLBUC,0,Not Churned,Not Churned,66,Stayed,5
3779-OSWCF,0,Not Churned,Not Churned,69,Stayed,3
9481-IEBZY,0,Not Churned,Not Churned,29,Stayed,3
4844-JJWUY,1,Competitor,Competitor made better offer,82,Churned,1
7729-XBTWX,0,Not Churned,Not Churned,58,Stayed,4
9102-IAYHT,1,Attitude,Attitude of support person,94,Churned,3
2141-RRYGO,1,Other,Poor expertise of online support,76,Churned,3
4872-VXRIL,0,Not Churned,Not Churned,70,Stayed,3
4745-LSPLO,1,Attitude,Attitude of support person,84,Churned,2
3769-MHZNV,0,Not Churned,Not Churned,25,Stayed,3
9350-VLHMB,0,Not Churned,Not Churned,45,Stayed,4
3115-CZMZD,0,Not Churned,Not Churned,68,Stayed,4
8903-WMRNW,0,Not Churned,Not Churned,50,Stayed,3
8564-LDKFL,0,Not Churned,Not Churned,77,Stayed,5
9761-XUJWD,0,Not Churned,Not Churned,65,Stayed,4
6745-JEFZB,0,Not Churned,Not Churned,78,Stayed,4
1666-JXLKU,0,Not Churned,Not Churned,52,Stayed,5
1371-OJCEK,0,Not Churned,Not Churned,70,Stayed,5
8622-ZLFKO,0,Not Churned,Not Churned,54,Stayed,4
7801-KICAO,0,Not Churned,Not Churned,73,Stayed,4
9359-UGBTK,0,Not Churned,Not Churned,50,Stayed,3
9146-JRIOX,0,Not Churned,Not Churned,65,Stayed,5
6615-NGGZJ,1,Dissatisfaction,Service dissatisfaction,72,Churned,2
5387-ASZNZ,0,Not Churned,Not Churned,80,Stayed,3
2292-XQWSV,0,Not Churned,Not Churned,28,Stayed,4
7410-KTVFV,1,Competitor,Competitor had better devices,90,Churned,1
2137-DQMEV,0,Not Churned,Not Churned,68,Stayed,3
2656-FMOKZ,1,Dissatisfaction,Limited range of services,91,Churned,2
1403-LKLIK,0,Not Churned,Not Churned,62,Stayed,3
7107-UBYKY,0,Not Churned,Not Churned,49,Stayed,5
2642-MAWLJ,0,Not Churned,Not Churned,57,Stayed,5
5067-DGXLL,0,Not Churned,Not Churned,59,Joined,4
4393-OBCRR,0,Not Churned,Not Churned,31,Joined,3
4367-NHWMM,0,Not Churned,Not Churned,61,Joined,4
8990-ZXLSU,0,Not Churned,Not Churned,50,Stayed,3
3606-TWKGI,1,Competitor,Competitor had better devices,84,Churned,1
3181-MIZBN,0,Not Churned,Not Churned,68,Stayed,4
8676-TRMJS,1,Dissatisfaction,Limited range of services,88,Churned,1
6289-CPNLD,1,Competitor,Competitor had better devices,73,Churned,1
6982-UQZLY,1,Attitude,Attitude of support person,90,Churned,3
0420-TXVSG,0,Not Churned,Not Churned,73,Stayed,3
9443-JUBUO,0,Not Churned,Not Churned,67,Stayed,4
5442-UTCVD,1,Attitude,Attitude of service provider,91,Churned,1
8946-BFWSG,0,Not Churned,Not Churned,39,Stayed,5
5003-OKNNK,0,Not Churned,Not Churned,68,Stayed,3
2320-YKQBO,0,Not Churned,Not Churned,57,Stayed,5
5074-FBGHB,0,Not Churned,Not Churned,80,Stayed,4
7055-JCGNI,0,Not Churned,Not Churned,25,Stayed,4
2957-JIRMN,0,Not Churned,Not Churned,60,Stayed,4
5533-NHFRF,0,Not Churned,Not Churned,77,Stayed,4
6474-FVJLC,1,Attitude,Attitude of support person,77,Churned,2
9110-HSGTV,0,Not Churned,Not Churned,80,Stayed,3
1934-MKPXS,0,Not Churned,Not Churned,59,Stayed,5
5154-VEKBL,1,Competitor,Competitor offered higher download speeds,95,Churned,1
1371-WEPDS,0,Not Churned,Not Churned,78,Stayed,3
1085-LDWAM,0,Not Churned,Not Churned,26,Stayed,3
8949-JTMAY,1,Competitor,Competitor had better devices,72,Churned,1
3043-TYBNO,0,Not Churned,Not Churned,22,Joined,5
8931-GJJIQ,1,Attitude,Attitude of support person,90,Churned,2
6765-MBQNU,0,Not Churned,Not Churned,20,Stayed,5
9970-QBCDA,0,Not Churned,Not Churned,74,Stayed,5
7305-ZWMAJ,0,Not Churned,Not Churned,78,Stayed,5
4129-LYCOI,0,Not Churned,Not Churned,39,Stayed,3
2898-LSJGD,1,Attitude,Attitude of service provider,74,Churned,1
7181-OQCUT,0,Not Churned,Not Churned,77,Stayed,3
7743-EXURX,1,Dissatisfaction,Product dissatisfaction,77,Churned,1
2937-FTHUR,0,Not Churned,Not Churned,37,Stayed,4
8512-WIWYV,0,Not Churned,Not Churned,40,Stayed,5
6648-INWPS,0,Not Churned,Not Churned,58,Stayed,4
2889-FPWRM,1,Competitor,Competitor offered higher download speeds,91,Churned,2
3258-ZKPAI,0,Not Churned,Not Churned,59,Stayed,3
0541-FITGH,0,Not Churned,Not Churned,34,Joined,3
4957-TREIR,0,Not Churned,Not Churned,20,Joined,4
6827-IEAUQ,0,Not Churned,Not Churned,66,Stayed,3
2657-ALMWY,1,Price,Price too high,75,Churned,3
7633-MVPUY,0,Not Churned,Not Churned,68,Stayed,3
5201-USSQZ,0,Not Churned,Not Churned,67,Stayed,4
2770-NSVDG,0,Not Churned,Not Churned,33,Stayed,3
3705-RHRFR,0,Not Churned,Not Churned,45,Stayed,3
9052-VKDUW,0,Not Churned,Not Churned,39,Stayed,3
2676-SSLTO,0,Not Churned,Not Churned,33,Stayed,3
0823-HSCDJ,1,Competitor,Competitor made better offer,90,Churned,2
9505-SQFSW,0,Not Churned,Not Churned,65,Joined,4
7774-OJSXI,1,Dissatisfaction,Poor expertise of phone support,65,Churned,3
2074-GKOWZ,1,Competitor,Competitor had better devices,73,Churned,1
0016-QLJIS,0,Not Churned,Not Churned,25,Stayed,3
0080-EMYVY,0,Not Churned,Not Churned,57,Stayed,3
3552-CTCYF,0,Not Churned,Not Churned,20,Stayed,5
9129-UXERG,0,Not Churned,Not Churned,73,Stayed,4
9507-EXLTT,1,Attitude,Attitude of support person,77,Churned,2
9494-MRNYX,0,Not Churned,Not Churned,23,Stayed,4
6825-UYPFK,1,Dissatisfaction,Network reliability,81,Churned,1
6260-ONULR,0,Not Churned,Not Churned,36,Joined,5
3845-JHAMY,0,Not Churned,Not Churned,25,Stayed,5
4878-BUNFV,0,Not Churned,Not Churned,76,Stayed,5
4135-FRWKJ,0,Not Churned,Not Churned,42,Stayed,3
9274-UARKJ,0,Not Churned,Not Churned,36,Stayed,3
9039-ZVJDC,0,Not Churned,Not Churned,68,Joined,3
5553-AOINX,0,Not Churned,Not Churned,48,Stayed,4
1062-LHZOD,1,Competitor,Competitor made better offer,90,Churned,1
2405-LBMUW,0,Not Churned,Not Churned,22,Stayed,4
