Customer ID,City,State,Country,Zip Code,Latitude,Longitude,Lat Long,Population
7197-VOJMM,Calpine,California,United States,96124,39.672813,-120.456699,"39.672813, -120.456699",322
5222-JCXZT,Sacramento,California,United States,95864,38.585826,-121.376263,"38.585826, -121.376263",23362
8356-WUAOJ,Glendale,California,United States,91205,34.13658,-118.245839,"34.13658, -118.245839",41390
0225-ZORZP,Groveland,California,United States,95321,37.902968,-119.667544,"37.902968, -119.667544",3680
9350-ZXYJC,La Crescenta,California,United States,91214,34.239636,-118.245259,"34.239636, -118.245259",29110
3973-SKMLN,Carlsbad,California,United States,92008,33.148116,-117.306043,"33.148116, -117.306043",35582
4018-KJYUY,Courtland,California,United States,95615,38.311609,-121.554034,"38.311609, -121.554034",699
5647-URDKA,Alturas,California,United States,96101,41.468877,-120.54229,"41.468877, -120.54229",5096
6692-YQHXC,Sacramento,California,United States,95842,38.687367,-121.34848,"38.687367, -121.34848",31373
9397-TZSHA,Watsonville,California,United States,95076,36.931654,-121.752383,"36.931654, -121.752383",81141
7255-SSFBC,Northridge,California,United States,91324,34.238208,-118.55029,"34.238208, -118.55029",25751
8258-GSTJK,San Pedro,California,United States,90732,33.744119,-118.31448,"33.744119, -118.31448",21279
9210-IAHGH,Wendel,California,United States,96136,40.345949,-120.081187,"40.345949, -120.081187",162
4616-EWBNJ,Los Angeles,California,United States,90042,34.11572,-118.192754,"34.11572, -118.192754",64672
7932-WPTDS,San Diego,California,United States,92126,32.886925,-117.152162,"32.886925, -117.152162",74232
6990-YNRIO,Agoura Hills,California,United States,91301,34.129058,-118.759788,"34.129058, -118.759788",25303
7379-FNIUJ,Olympic Valley,California,United States,96146,39.191797,-120.212401,"39.191797, -120.212401",942
3181-VTHOE,Browns Valley,California,United States,95918,39.292334,-121.320597,"39.292334, -121.320597",1477
5505-OVWQW,Sacramento,California,United States,95815,38.608405,-121.449942,"38.608405, -121.449942",25355
2275-RBYQS,Sun City,California,United States,92587,33.69887,-117.25071,"33.69887, -117.25071",13151
8670-MEFCP,Tranquillity,California,United States,93668,36.635661,-120.288644,"36.635661, -120.288644",1130
2135-DQWAQ,Santa Barbara,California,United States,93111,34.460197,-119.802602,"34.460197, -119.802602",16477
4910-GMJOT,San Francisco,California,United States,94129,37.797526,-122.464531,"37.797526, -122.464531",2240
6726-WEXXK,Fields Landing,California,United States,95537,40.726949,-124.217378,"40.726949, -124.217378",228
5915-DGNVC,Cambria,California,United States,93428,35.591387,-121.032256,"35.591387, -121.032256",6526
3696-XRIEN,San Jose,California,United States,95124,37.257063,-121.923037,"37.257063, -121.923037",45257
2150-OEGBV,Oakland,California,United States,94612,37.809014,-122.269739,"37.809014, -122.269739",11702
2725-IWWBA,El Cajon,California,United States,92020,32.79697,-116.969082,"32.79697, -116.969082",55277
7880-XSOJX,Garden Grove,California,United States,92840,33.787165,-117.931889,"33.787165, -117.931889",50641
0956-ACVZC,Novato,California,United States,94947,38.112166,-122.634384,"38.112166, -122.634384",24741
3525-DVKFN,Felton,California,United States,95018,37.089111,-122.062213,"37.089111, -122.062213",8728
3374-LXDEV,Pearblossom,California,United States,93553,34.445239,-117.894868,"34.445239, -117.894868",1613
3207-OYBWH,Newport Beach,California,United States,92661,33.601309,-117.902304,"33.601309, -117.902304",4242
5956-VKDTT,Moreno Valley,California,United States,92557,33.970661,-117.255039,"33.970661, -117.255039",46214
0320-JDNQG,Oxnard,California,United States,93035,34.18454,-119.224666,"34.18454, -119.224666",25322
3871-IKPYH,Camarillo,California,United States,93010,34.227846,-119.079903,"34.227846, -119.079903",42853
3078-ZKNTS,Rancho Santa Fe,California,United States,92091,32.99356,-117.207121,"32.99356, -117.207121",1072
7416-CKTEP,Lakewood,California,United States,90715,33.841027,-118.078097,"33.841027, -118.078097",20890
5173-ZXXXL,Orange,California,United States,92869,33.792791,-117.789749,"33.792791, -117.789749",37916
0384-LPITE,Los Angeles,California,United States,90041,34.137412,-118.207607,"34.137412, -118.207607",27866
5110-CHOPY,Carlsbad,California,United States,92009,33.098018,-117.258203,"33.098018, -117.258203",43161
2058-DCJBE,Los Angeles,California,United States,90012,34.065875,-118.238728,"34.065875, -118.238728",30596
7850-THJMU,Mill Creek,California,United States,96061,40.331975,-121.460674,"40.331975, -121.460674",78
6397-JNZZG,Adin,California,United States,96006,41.171578,-120.913161,"41.171578, -120.913161",615
6543-JXSOO,Clipper Mills,California,United States,95930,39.562239,-121.14836,"39.562239, -121.14836",282
9637-CDTKZ,Fallbrook,California,United States,92028,33.362575,-117.299644,"33.362575, -117.299644",42239
1363-TXLSL,San Lucas,California,United States,93954,36.125529,-120.864443,"36.125529, -120.864443",521
4186-ZBUEW,Compton,California,United States,90221,33.885811,-118.206459,"33.885811, -118.206459",51387
5249-QYHEX,Rancho Mirage,California,United States,92270,33.763678,-116.429928,"33.763678, -116.429928",12465
1293-BSEUN,Volcano,California,United States,95689,38.481902,-120.603668,"38.481902, -120.603668",1273
5698-BQJOH,Beverly Hills,California,United States,90211,34.063947,-118.383001,"34.063947, -118.383001",8321
1297-VQDRP,Foothill Ranch,California,United States,92610,33.698728,-117.67768,"33.698728, -117.67768",10936
6072-NUQCB,Villa Park,California,United States,92861,33.817473,-117.810462,"33.817473, -117.810462",5935
9681-KYGYB,Kelseyville,California,United States,95451,38.93496,-122.792243,"38.93496, -122.792243",9902
6578-KRMAW,Planada,California,United States,95365,37.329725,-120.306399,"37.329725, -120.306399",4150
8143-ETQTI,Bakersfield,California,United States,93313,35.140938,-119.051348,"35.140938, -119.051348",25126
2801-NISEI,Mt Baldy,California,United States,91759,34.231318,-117.662032,"34.231318, -117.662032",47
4359-INNWN,Dunsmuir,California,United States,96025,41.212695,-122.392067,"41.212695, -122.392067",2602
5278-PNYOX,San Jose,California,United States,95126,37.327069,-121.916819,"37.327069, -121.916819",27023
5214-CHIWJ,Fresno,California,United States,93728,36.757345,-119.818274,"36.757345, -119.818274",16346
1735-XMJVH,Sacramento,California,United States,95818,38.556306,-121.495817,"38.556306, -121.495817",21313
0410-IPFTY,Long Beach,California,United States,90822,33.778436,-118.118648,"33.778436, -118.118648",425
3807-BPOMJ,Dobbins,California,United States,95935,39.381174,-121.21191,"39.381174, -121.21191",614
4367-NUYAO,Cupertino,California,United States,95014,37.306612,-122.080621,"37.306612, -122.080621",54431
4086-ATNFV,Hawaiian Gardens,California,United States,90716,33.830431,-118.074071,"33.830431, -118.074071",14852
0902-RFHOF,Loomis,California,United States,95650,38.809175,-121.171375,"38.809175, -121.171375",11191
3915-ODIYG,Cotati,California,United States,94931,38.326215,-122.718742,"38.326215, -122.718742",7936
1101-SSWAG,Berkeley,California,United States,94702,37.866009,-122.286228,"37.866009, -122.286228",15638
9239-GZHZE,Carpinteria,California,United States,93013,34.441398,-119.513163,"34.441398, -119.513163",17409
1927-QEWMY,Arcadia,California,United States,91007,34.128284,-118.047732,"34.128284, -118.047732",30933
4484-CGXFK,El Dorado,California,United States,95623,38.63153,-120.842609,"38.63153, -120.842609",4097
5702-KVQRD,Topaz,California,United States,96133,38.636052,-119.489162,"38.636052, -119.489162",116
3932-CMDTD,Foothill Ranch,California,United States,92610,33.698728,-117.67768,"33.698728, -117.67768",10936
4083-EUGRJ,Oceanside,California,United States,92057,33.254497,-117.285879,"33.254497, -117.285879",46893
6017-PPLPX,Daly City,California,United States,94014,37.691561,-122.445202,"37.691561, -122.445202",47453
8486-AYEQH,Guatay,California,United States,91931,32.857946,-116.561917,"32.857946, -116.561917",796
8650-RHRKE,Oakdale,California,United States,95361,37.785033,-120.776141,"37.785033, -120.776141",25384
0258-NOKBL,Fortuna,California,United States,95540,40.584991,-124.121504,"40.584991, -124.121504",12241
9846-GKXAS,Burlingame,California,United States,94010,37.57028,-122.365778,"37.57028, -122.365778",40346
6484-LATFU,Linden,California,United States,95236,38.047746,-121.030499,"38.047746, -121.030499",3148
7753-USQYQ,West Covina,California,United States,91792,34.024405,-117.898722,"34.024405, -117.898722",31622
2916-BQZLN,Reseda,California,United States,91335,34.200175,-118.540958,"34.200175, -118.540958",68018
5884-GCYMI,San Diego,California,United States,92130,32.957195,-117.202542,"32.957195, -117.202542",28201
8128-YVJRG,Berkeley,California,United States,94709,37.878554,-122.26609,"37.878554, -122.26609",10147
4220-TINQT,Raisin City,California,United States,93652,36.594542,-119.905245,"36.594542, -119.905245",265
9823-EALYC,Bakersfield,California,United States,93301,35.383937,-119.020428,"35.383937, -119.020428",12963
9921-ZVRHG,Traver,California,United States,93673,36.456091,-119.486225,"36.456091, -119.486225",646
2038-YSEZE,Los Angeles,California,United States,90046,34.108455,-118.362081,"34.108455, -118.362081",49839
4088-YLDSU,Redwood City,California,United States,94062,37.410567,-122.297152,"37.410567, -122.297152",25569
6308-CQRBU,Zenia,California,United States,95595,40.170357,-123.417298,"40.170357, -123.417298",259
1334-FJSVR,Sequoia National Park,California,United States,93262,36.527243,-118.594938,"36.527243, -118.594938",56
4629-NRXKX,El Monte,California,United States,91731,34.079934,-118.046695,"34.079934, -118.046695",30211
6261-RCVNS,Rodeo,California,United States,94572,38.027218,-122.23463,"38.027218, -122.23463",8506
8229-BUJHX,Chula Vista,California,United States,91911,32.607964,-117.059459,"32.607964, -117.059459",71126
5701-SVCWR,Laguna Niguel,California,United States,92677,33.529047,-117.701175,"33.529047, -117.701175",62103
3420-YJLQT,Alturas,California,United States,96101,41.468877,-120.54229,"41.468877, -120.54229",5096
4178-EGMON,Prather,California,United States,93651,37.007238,-119.505661,"37.007238, -119.505661",1314
8580-QVLOC,Merced,California,United States,95348,37.40122,-120.514191,"37.40122, -120.514191",23100
8582-KRHPJ,Moraga,California,United States,94556,37.827946,-122.107185,"37.827946, -122.107185",16510
1897-RCFUM,Point Arena,California,United States,95468,38.911299,-123.609588,"38.911299, -123.609588",1352
7780-OTDSO,Covelo,California,United States,95428,39.83307,-123.178765,"39.83307, -123.178765",2296
7527-QNRUS,Escondido,California,United States,92027,33.141265,-116.967221,"33.141265, -116.967221",48690
7995-ZHHNZ,Fullerton,California,United States,92832,33.868316,-117.929029,"33.868316, -117.929029",24502
0397-ZXWQF,Orick,California,United States,95555,41.336354,-124.044354,"41.336354, -124.044354",494
2260-USTRB,Campo,California,United States,91906,32.673483,-116.472863,"32.673483, -116.472863",3133
3671-SHRSP,Marina,California,United States,93933,36.689582,-121.758398,"36.689582, -121.758398",21759
2419-FSORS,Salinas,California,United States,93906,36.722898,-121.633648,"36.722898, -121.633648",53946
8606-CIQUL,Temecula,California,United States,92591,33.540604,-117.10909,"33.540604, -117.10909",25655
7595-EHCDL,Santa Maria,California,United States,93454,34.943523,-120.256729,"34.943523, -120.256729",30540
3319-DWOEP,San Diego,California,United States,92121,32.898613,-117.202937,"32.898613, -117.202937",4258
1530-ZTDOZ,Studio City,California,United States,91604,34.139082,-118.39275,"34.139082, -118.39275",26157
0224-HJAPT,San Diego,California,United States,92117,32.825086,-117.199424,"32.825086, -117.199424",51213
3891-NLXJB,San Jose,California,United States,95131,37.387027,-121.897775,"37.387027, -121.897775",26389
1612-EOHDH,Pacoima,California,United States,91331,34.255442,-118.421314,"34.255442, -118.421314",97318
3237-AJGEH,Bridgeville,California,United States,95526,40.372532,-123.525626,"40.372532, -123.525626",695
9048-JVYVF,Fallbrook,California,United States,92028,33.362575,-117.299644,"33.362575, -117.299644",42239
3441-CGZJH,Lost Hills,California,United States,93249,35.637715,-119.893068,"35.637715, -119.893068",2502
5546-QUERU,Burbank,California,United States,91506,34.169706,-118.323548,"34.169706, -118.323548",18539
6946-LMSQS,Temecula,California,United States,92592,33.507255,-117.029473,"33.507255, -117.029473",46171
8731-WBBMB,San Diego,California,United States,92117,32.825086,-117.199424,"32.825086, -117.199424",51213
7365-BVCJH,Trinity Center,California,United States,96091,41.081847,-122.700545,"41.081847, -122.700545",734
3339-EAQNV,Palermo,California,United States,95968,39.435756,-121.552071,"39.435756, -121.552071",1254
7005-CCBKV,Thornton,California,United States,95686,38.157794,-121.520223,"38.157794, -121.520223",1472
3376-BMGFE,Monrovia,California,United States,91016,34.1528,-118.000482,"34.1528, -118.000482",41067
6618-RYATB,North Hollywood,California,United States,91605,34.207295,-118.400022,"34.207295, -118.400022",57146
0621-HJWXJ,Irvine,California,United States,92618,33.667145,-117.732135,"33.667145, -117.732135",6301
0565-IYCGT,San Diego,California,United States,92117,32.825086,-117.199424,"32.825086, -117.199424",51213
5858-EAFCZ,Rialto,California,United States,92377,34.156758,-117.404686,"34.156758, -117.404686",18518
2882-WDTBA,Willows,California,United States,95988,39.493991,-122.286363,"39.493991, -122.286363",8812
3756-VNWDH,Pasadena,California,United States,91101,34.146635,-118.139225,"34.146635, -118.139225",16812
4404-HIBDJ,San Jose,California,United States,95131,37.387027,-121.897775,"37.387027, -121.897775",26389
7228-PAQPD,Escondido,California,United States,92027,33.141265,-116.967221,"33.141265, -116.967221",48690
7665-VIGUD,Santa Barbara,California,United States,93108,34.457541,-119.631072,"34.457541, -119.631072",12741
6421-SZVEM,Carson,California,United States,90745,33.822295,-118.26411,"33.822295, -118.26411",55486
1636-NTNCO,Valley Village,California,United States,91607,34.165783,-118.399795,"34.165783, -118.399795",27453
5650-VDUDS,Kernville,California,United States,93238,35.852892,-118.397782,"35.852892, -118.397782",1873
5424-RLQLC,Bonsall,California,United States,92003,33.290907,-117.202895,"33.290907, -117.202895",3849
8146-QQKZH,El Sobrante,California,United States,94803,37.963995,-122.288296,"37.963995, -122.288296",25399
3352-ALMCK,Navarro,California,United States,95463,39.182916,-123.552571,"39.182916, -123.552571",148
3018-TFTSU,Hathaway Pines,California,United States,95233,38.184914,-120.364085,"38.184914, -120.364085",335
2308-STERM,Armona,California,United States,93202,36.315979,-119.710852,"36.315979, -119.710852",2872
2969-WGHQO,Bradley,California,United States,93426,35.842889,-121.004862,"35.842889, -121.004862",1363
1421-HCERK,Lakeshore,California,United States,93634,37.290606,-119.216328,"37.290606, -119.216328",52
0013-SMEOE,Lompoc,California,United States,93437,34.757477,-120.550507,"34.757477, -120.550507",6165
6439-LAJXL,Echo Lake,California,United States,95721,38.851842,-120.076204,"38.851842, -120.076204",69
9621-OUPYD,Lancaster,California,United States,93536,34.741406,-118.38111,"34.741406, -118.38111",49309
9281-CEDRU,Salton City,California,United States,92275,33.28156,-115.955541,"33.28156, -115.955541",799
0060-FUALY,Los Angeles,California,United States,90003,33.964131,-118.272783,"33.964131, -118.272783",58198
