Customer ID,Referred a Friend,Number of Referrals,Offer,Contract,Tenure in Months,Quarter
5583-EJXRD,1,1,No offer,Two Year,44,Q3
9092-GDZKO,0,0,Offer D,Month-to-Month,22,Q3
2999-AANRQ,0,0,No offer,Two Year,21,Q3
1539-LNKHM,0,0,Offer D,Month-to-Month,12,Q3
6418-PIQSP,1,6,Offer B,Two Year,62,Q3
5998-VVEJY,0,0,No offer,Month-to-Month,26,Q3
3071-MVJCD,1,10,Offer A,Two Year,72,Q3
6923-AQONU,1,1,Offer D,Two Year,23,Q3
2452-SNHFZ,0,0,No offer,Month-to-Month,47,Q3
8707-HOEDG,1,4,No offer,Two Year,70,Q3
0980-FEXWF,1,4,Offer C,One Year,26,Q3
1488-SYSFC,1,10,No offer,Month-to-Month,31,Q3
3423-HHXAO,1,2,No offer,One Year,14,Q3
3120-FAZKD,1,7,Offer B,Two Year,54,Q3
8053-WWDRO,1,1,No offer,Month-to-Month,6,Q3
7598-UAASY,1,1,Offer E,Month-to-Month,2,Q3
0742-MOABM,1,2,No offer,Month-to-Month,4,Q3
9185-TQCVP,1,1,No offer,Month-to-Month,14,Q3
0774-RMNUW,1,6,Offer A,Two Year,71,Q3
6214-EDAKZ,1,1,No offer,Month-to-Month,22,Q3
5318-IXUZF,0,0,No offer,Month-to-Month,2,Q3
3999-QGRJH,0,0,No offer,Month-to-Month,8,Q3
2665-NPTGL,1,8,Offer C,Two Year,26,Q3
8006-PYCSW,0,0,No offer,Month-to-Month,2,Q3
7401-RUBNK,1,1,Offer D,Month-to-Month,18,Q3
6173-GOLSU,1,4,Offer A,Two Year,67,Q3
7516-GMHUV,1,1,No offer,Two Year,50,Q3
0674-DGMAQ,1,9,Offer C,Two Year,32,Q3
5966-EMAZU,1,1,Offer B,One Year,64,Q3
8246-SHFGA,0,0,No offer,Month-to-Month,17,Q3
1543-LLLFT,1,2,No offer,One Year,61,Q3
0118-JPNOY,0,0,No offer,Month-to-Month,26,Q3
2187-PKZAY,0,0,No offer,Month-to-Month,12,Q3
7191-ADRGF,1,1,No offer,Two Year,44,Q3
4526-RMTLL,0,0,Offer E,Two Year,8,Q3
2931-SVLTV,1,6,Offer B,Month-to-Month,40,Q3
7816-VGHTO,1,7,Offer E,Two Year,6,Q3
6551-ZCOTS,0,0,Offer C,One Year,33,Q3
4664-NJCMS,1,7,Offer C,Two Year,33,Q3
0880-FVFWF,0,0,Offer B,Month-to-Month,56,Q3
6127-IYJOZ,0,0,No offer,Month-to-Month,1,Q3
1624-WOIWJ,0,0,No offer,Month-to-Month,10,Q3
7109-CQYUZ,0,0,No offer,Two Year,52,Q3
9208-OLGAQ,0,0,No offer,Two Year,18,Q3
9436-ZBZCT,0,0,Offer D,Month-to-Month,14,Q3
7250-EQKIY,1,1,Offer E,Month-to-Month,1,Q3
3259-FDWOY,1,3,Offer A,Two Year,71,Q3
0864-FVJNJ,1,1,Offer B,One Year,64,Q3
8439-LTUGF,0,0,Offer D,Month-to-Month,10,Q3
4302-ZYFEL,1,8,Offer A,One Year,69,Q3
4137-BTIKL,0,0,Offer E,Month-to-Month,2,Q3
2829-HYVZP,0,0,No offer,One Year,29,Q3
1984-FCOWB,1,1,Offer A,One Year,70,Q3
0679-TDGAK,1,1,No offer,One Year,50,Q3
1502-XFCVR,0,0,Offer B,One Year,58,Q3
7130-CTCUS,1,5,No offer,Two Year,16,Q3
0303-WMMRN,0,0,No offer,Month-to-Month,5,Q3
2545-LXYVJ,1,1,Offer A,Two Year,72,Q3
5057-RKGLH,1,9,No offer,Two Year,9,Q3
8747-UDCOI,1,7,Offer B,Two Year,65,Q3
5208-HFSBT,0,0,Offer E,Month-to-Month,2,Q3
8203-XJZRC,0,0,Offer E,Month-to-Month,1,Q3
7486-KSRVI,0,0,Offer B,One Year,43,Q3
8402-EIVQS,1,8,Offer A,One Year,67,Q3
2039-JONDJ,0,0,No offer,One Year,27,Q3
1023-BQXZE,0,0,No offer,Two Year,57,Q3
8261-GWDBQ,1,1,No offer,Two Year,60,Q3
2379-GYFLQ,0,0,No offer,One Year,46,Q3
7130-YXBRO,1,9,Offer B,Month-to-Month,48,Q3
9631-XEYKE,0,0,No offer,Month-to-Month,3,Q3
2520-SGTTA,1,4,Offer E,Two Year,10,Q3
2480-SQIOB,1,1,Offer E,Month-to-Month,4,Q3
9313-QOLTZ,0,0,Offer C,Month-to-Month,26,Q3
1945-XISKS,1,4,No offer,Two Year,67,Q3
7273-TEFQD,0,0,Offer E,Month-to-Month,3,Q3
6617-WLBQC,1,3,Offer D,One Year,23,Q3
8963-MQVYN,0,0,Offer D,Month-to-Month,22,Q3
1527-SXDPN,1,1,No offer,Two Year,52,Q3
1088-AUUZZ,1,6,Offer B,Two Year,56,Q3
3612-YUNGG,1,1,No offer,Two Year,64,Q3
9061-TIHDA,1,1,No offer,Month-to-Month,13,Q3
7359-PTSXY,0,0,No offer,Month-to-Month,1,Q3
1360-XFJMR,1,6,No offer,One Year,67,Q3
4060-LDNLU,0,0,No offer,Month-to-Month,7,Q3
4139-SUGLD,1,1,No offer,Month-to-Month,31,Q3
7029-IJEJK,0,0,No offer,One Year,54,Q3
0582-AVCLN,0,0,No offer,Two Year,38,Q3
0829-DDVLK,0,0,No offer,One Year,15,Q3
8008-OTEZX,1,1,Offer C,One Year,35,Q3
4137-JOPHL,0,0,Offer B,Two Year,50,Q3
0909-SDHNU,0,0,No offer,Month-to-Month,7,Q3
5600-PDUJF,0,0,No offer,Month-to-Month,6,Q3
9746-UGFAC,0,0,Offer D,One Year,22,Q3
6050-IJRHS,1,2,Offer A,One Year,70,Q3
1069-QJOEE,0,0,No offer,One Year,25,Q3
0761-AETCS,0,0,Offer E,Month-to-Month,1,Q3
5356-RHIPP,0,0,Offer E,Month-to-Month,1,Q3
5324-KTGCG,1,5,No offer,One Year,71,Q3
0231-LXVAP,0,0,No offer,Month-to-Month,1,Q3
8104-OSKWT,0,0,Offer D,Month-to-Month,12,Q3
7639-OPLNG,1,8,Offer A,Two Year,70,Q3
3397-AVTKU,0,0,No offer,Two Year,43,Q3
6496-SLWHQ,0,0,Offer E,Month-to-Month,3,Q3
1142-IHLOO,0,0,Offer B,One Year,51,Q3
1265-ZFOSD,1,6,No offer,Two Year,64,Q3
1269-FOYWN,1,2,No offer,One Year,44,Q3
1134-YWTYF,1,1,Offer C,Month-to-Month,27,Q3
5748-RNCJT,0,0,Offer A,Two Year,69,Q3
9236-NDUCW,0,0,Offer D,Two Year,21,Q3
8329-GWVPJ,1,8,Offer B,Month-to-Month,50,Q3
4581-SSPWD,0,0,Offer E,Month-to-Month,3,Q3
0107-YHINA,0,0,No offer,Month-to-Month,1,Q3
1374-DMZUI,0,0,Offer E,Month-to-Month,4,Q3
8920-NAVAY,0,0,No offer,One Year,62,Q3
6933-FHBZC,0,0,Offer C,One Year,26,Q3
5522-JBWMO,0,0,No offer,Month-to-Month,1,Q3
2362-IBOOY,0,0,Offer C,Month-to-Month,36,Q3
8181-YHCMF,1,8,No offer,Two Year,68,Q3
4057-FKCZK,1,1,No offer,Two Year,58,Q3
5709-LVOEQ,1,8,No offer,Two Year,10,Q3
9251-WNSOD,1,10,Offer A,One Year,67,Q3
3908-MKIMJ,1,9,No offer,Two Year,68,Q3
5349-AZPEW,1,3,Offer E,Month-to-Month,5,Q3
8903-XEBGX,0,0,Offer E,Month-to-Month,2,Q3
8868-WOZGU,0,0,Offer C,Month-to-Month,28,Q3
3551-HUAZH,0,0,Offer E,Month-to-Month,1,Q3
6888-SBYAI,0,0,Offer E,Month-to-Month,1,Q3
4884-TVUQF,0,0,Offer B,Two Year,57,Q3
7483-IQWIB,1,1,Offer C,Month-to-Month,37,Q3
7854-EDSSA,0,0,Offer D,Month-to-Month,22,Q3
8295-FHIVV,0,0,No offer,Month-to-Month,7,Q3
1904-WAJAA,0,0,Offer C,Two Year,24,Q3
2834-JKOOW,0,0,Offer D,One Year,15,Q3
1245-HARPS,0,0,No offer,Two Year,14,Q3
4822-LPTYJ,1,8,No offer,Two Year,72,Q3
4803-LBYPN,1,1,Offer C,Month-to-Month,34,Q3
3696-DFHHB,0,0,No offer,Two Year,68,Q3
9777-IQHWP,1,2,No offer,Two Year,64,Q3
2462-XIIJB,0,0,No offer,Month-to-Month,5,Q3
9091-WTUUY,1,4,No offer,Two Year,64,Q3
4163-NCJAK,1,9,Offer B,One Year,46,Q3
3594-UVONA,0,0,Offer C,One Year,35,Q3
2637-FKFSY,1,2,No offer,Month-to-Month,3,Q3
4817-VYYWS,0,0,Offer C,Month-to-Month,30,Q3
8242-JSVBO,0,0,No offer,Month-to-Month,7,Q3
3214-IYUUQ,0,0,No offer,One Year,61,Q3
3635-JBPSG,0,0,No offer,Two Year,15,Q3
9904-EHEVJ,1,9,Offer C,One Year,32,Q3
1575-KRZZE,0,0,Offer E,Month-to-Month,4,Q3
6556-DBKZF,1,6,No offer,Two Year,71,Q3
4791-QRGMF,1,1,Offer B,One Year,59,Q3
2504-DSHIH,1,1,No offer,One Year,23,Q3
1022-RKXDR,0,0,No offer,One Year,41,Q3
4395-PZMSN,0,0,Offer E,Two Year,5,Q3
8577-QSOCG,1,9,No offer,Two Year,38,Q3
5569-OUICF,1,1,Offer C,Month-to-Month,28,Q3
3521-MNKLV,0,0,No offer,Month-to-Month,24,Q3
4123-FCVCB,0,0,Offer D,One Year,12,Q3
4682-BLBUC,1,1,No offer,One Year,44,Q3
3779-OSWCF,1,8,No offer,Two Year,71,Q3
9481-IEBZY,1,6,Offer A,Two Year,72,Q3
4844-JJWUY,0,0,Offer E,Month-to-Month,1,Q3
7729-XBTWX,1,7,No offer,Two Year,66,Q3
9102-IAYHT,1,1,No offer,Month-to-Month,17,Q3
2141-RRYGO,0,0,Offer E,Month-to-Month,4,Q3
4872-VXRIL,0,0,Offer B,One Year,56,Q3
4745-LSPLO,0,0,No offer,Month-to-Month,1,Q3
3769-MHZNV,1,2,No offer,Two Year,33,Q3
9350-VLHMB,1,4,Offer A,Month-to-Month,67,Q3
3115-CZMZD,0,0,No offer,Two Year,10,Q3
8903-WMRNW,1,8,No offer,Month-to-Month,15,Q3
8564-LDKFL,1,1,Offer B,One Year,40,Q3
9761-XUJWD,0,0,No offer,Month-to-Month,5,Q3
6745-JEFZB,1,2,No offer,Month-to-Month,35,Q3
1666-JXLKU,0,0,Offer C,Month-to-Month,37,Q3
1371-OJCEK,0,0,No offer,One Year,48,Q3
8622-ZLFKO,1,1,No offer,Month-to-Month,6,Q3
7801-KICAO,0,0,Offer D,Month-to-Month,18,Q3
9359-UGBTK,0,0,No offer,One Year,67,Q3
9146-JRIOX,1,1,No offer,Month-to-Month,14,Q3
6615-NGGZJ,0,0,No offer,Month-to-Month,14,Q3
5387-ASZNZ,0,0,Offer A,One Year,66,Q3
2292-XQWSV,1,3,No offer,One Year,40,Q3
7410-KTVFV,1,1,No offer,Month-to-Month,18,Q3
2137-DQMEV,1,1,Offer A,One Year,68,Q3
2656-FMOKZ,0,0,Offer D,Month-to-Month,15,Q3
1403-LKLIK,1,3,No offer,One Year,33,Q3
7107-UBYKY,1,5,Offer C,Month-to-Month,35,Q3
2642-MAWLJ,1,8,Offer C,Two Year,36,Q3
5067-DGXLL,0,0,No offer,Month-to-Month,2,Q3
4393-OBCRR,0,0,No offer,One Year,3,Q3
4367-NHWMM,0,0,No offer,Month-to-Month,1,Q3
8990-ZXLSU,0,0,Offer E,Month-to-Month,9,Q3
3606-TWKGI,0,0,Offer D,Month-to-Month,13,Q3
3181-MIZBN,1,2,No offer,Month-to-Month,16,Q3
8676-TRMJS,0,0,No offer,Month-to-Month,3,Q3
6289-CPNLD,1,3,Offer C,One Year,33,Q3
6982-UQZLY,1,1,Offer E,Month-to-Month,1,Q3
0420-TXVSG,1,9,Offer A,Two Year,66,Q3
9443-JUBUO,1,9,Offer A,Two Year,72,Q3
5442-UTCVD,0,0,No offer,Month-to-Month,3,Q3
8946-BFWSG,1,8,Offer B,Two Year,63,Q3
5003-OKNNK,1,10,Offer D,One Year,15,Q3
2320-YKQBO,0,0,No offer,Month-to-Month,7,Q3
5074-FBGHB,0,0,No offer,One Year,64,Q3
7055-JCGNI,0,0,Offer A,Two Year,70,Q3
2957-JIRMN,0,0,No offer,One Year,62,Q3
5533-NHFRF,0,0,No offer,Two Year,7,Q3
6474-FVJLC,0,0,Offer E,Month-to-Month,2,Q3
9110-HSGTV,0,0,Offer A,Two Year,69,Q3
1934-MKPXS,1,3,No offer,One Year,33,Q3
5154-VEKBL,0,0,Offer E,Month-to-Month,9,Q3
1371-WEPDS,1,8,No offer,One Year,40,Q3
1085-LDWAM,1,5,No offer,One Year,69,Q3
8949-JTMAY,0,0,Offer C,Month-to-Month,29,Q3
3043-TYBNO,0,0,No offer,Month-to-Month,3,Q3
8931-GJJIQ,0,0,No offer,Month-to-Month,9,Q3
6765-MBQNU,1,7,No offer,One Year,26,Q3
9970-QBCDA,0,0,Offer E,Month-to-Month,6,Q3
7305-ZWMAJ,1,2,No offer,One Year,30,Q3
4129-LYCOI,0,0,No offer,Two Year,67,Q3
2898-LSJGD,1,1,No offer,One Year,21,Q3
7181-OQCUT,0,0,Offer D,Month-to-Month,21,Q3
7743-EXURX,1,1,Offer E,Month-to-Month,8,Q3
2937-FTHUR,0,0,Offer D,Month-to-Month,18,Q3
8512-WIWYV,0,0,No offer,One Year,32,Q3
6648-INWPS,1,4,Offer D,Month-to-Month,16,Q3
2889-FPWRM,1,1,No offer,One Year,72,Q3
3258-ZKPAI,1,7,No offer,Two Year,72,Q3
0541-FITGH,1,6,Offer E,Month-to-Month,2,Q3
4957-TREIR,0,0,No offer,Month-to-Month,3,Q3
6827-IEAUQ,1,5,No offer,One Year,27,Q3
2657-ALMWY,1,1,Offer C,Month-to-Month,26,Q3
7633-MVPUY,1,1,Offer B,Two Year,57,Q3
5201-USSQZ,1,1,No offer,Month-to-Month,26,Q3
2770-NSVDG,1,4,Offer C,Month-to-Month,24,Q3
3705-RHRFR,1,6,No offer,Two Year,69,Q3
9052-VKDUW,1,8,Offer B,One Year,65,Q3
2676-SSLTO,0,0,No offer,Two Year,49,Q3
0823-HSCDJ,0,0,No offer,Month-to-Month,52,Q3
9505-SQFSW,1,6,Offer E,Month-to-Month,3,Q3
7774-OJSXI,0,0,No offer,One Year,31,Q3
2074-GKOWZ,1,1,Offer E,Month-to-Month,2,Q3
0016-QLJIS,1,3,No offer,Two Year,65,Q3
0080-EMYVY,0,0,No offer,One Year,14,Q3
3552-CTCYF,1,4,Offer B,Two Year,63,Q3
9129-UXERG,0,0,No offer,Month-to-Month,18,Q3
9507-EXLTT,1,2,Offer E,Month-to-Month,1,Q3
9494-MRNYX,0,0,No offer,Month-to-Month,10,Q3
6825-UYPFK,0,0,Offer D,Month-to-Month,23,Q3
6260-ONULR,0,0,No offer,Month-to-Month,1,Q3
3845-JHAMY,1,1,Offer D,Month-to-Month,16,Q3
4878-BUNFV,1,10,Offer B,Two Year,42,Q3
4135-FRWKJ,1,1,No offer,One Year,55,Q3
9274-UARKJ,0,0,No offer,Month-to-Month,15,Q3
9039-ZVJDC,0,0,No offer,Month-to-Month,3,Q3
5553-AOINX,1,6,No offer,One Year,66,Q3
1062-LHZOD,0,0,No offer,Month-to-Month,1,Q3
2405-LBMUW,1,1,Offer B,One Year,61,Q3
6252-DFGTK,1,1,No offer,One Year,37,Q3
3688-FTHLT,0,0,No offer,Month-to-Month,16,Q3
6230-BSUXY,0,0,No offer,Month-to-Month,1,Q3
5213-TWWJU,0,0,No offer,Month-to-Month,28,Q3
7579-OOPEC,1,1,Offer E,Month-to-Month,2,Q3
6048-QBXKL,0,0,Offer E,Month-to-Month,2,Q3
7855-DIWPO,0,0,Offer D,Month-to-Month,21,Q3
7733-UDMTP,0,0,Offer B,Two Year,57,Q3
3146-JTQHR,1,3,Offer D,One Year,10,Q3
6814-ZPWFQ,0,0,No offer,One Year,51,Q3
9741-YLNTD,0,0,No offer,Month-to-Month,6,Q3
9795-VOWON,0,0,Offer E,One Year,7,Q3
9560-ARGQJ,0,0,No offer,Month-to-Month,16,Q3
2023-VQFDL,0,0,Offer D,Month-to-Month,18,Q3
7103-ZGVNT,1,10,Offer A,One Year,69,Q3
4323-SADQS,1,2,No offer,Month-to-Month,7,Q3
0687-ZVTHB,1,1,Offer B,One Year,65,Q3
9932-WBWIK,0,0,Offer D,Month-to-Month,11,Q3
1597-FZREH,0,0,Offer E,Month-to-Month,2,Q3
5299-RULOA,1,1,No offer,Month-to-Month,10,Q3
3771-PZOBW,0,0,Offer D,Month-to-Month,20,Q3
6147-CBCRA,1,5,No offer,Month-to-Month,33,Q3
3325-FUYCG,1,1,Offer C,One Year,28,Q3
9617-UDPEU,0,0,No offer,One Year,22,Q3
4075-WKNIU,1,6,Offer E,Two Year,10,Q3
1240-HCBOH,0,0,No offer,Two Year,67,Q3
3026-ATZYV,1,3,Offer C,One Year,37,Q3
5732-IKGQH,1,5,No offer,One Year,52,Q3
5242-UOWHD,1,3,Offer B,Two Year,45,Q3
2691-NZETQ,0,0,Offer E,Month-to-Month,9,Q3
2068-WWXQZ,0,0,Offer B,Two Year,46,Q3
8417-FMLZI,1,1,No offer,Month-to-Month,6,Q3
7284-BUYEC,0,0,Offer E,Month-to-Month,5,Q3
9710-ZUSHQ,0,0,Offer C,Month-to-Month,37,Q3
6906-MPARY,0,0,Offer B,One Year,40,Q3
9967-ATRFS,0,0,No offer,Month-to-Month,19,Q3
0757-WCUUZ,1,1,Offer B,Two Year,54,Q3
5562-YJQGT,0,0,No offer,Month-to-Month,2,Q3
5599-HVLTW,0,0,No offer,Two Year,14,Q3
9095-HFAFX,0,0,Offer E,Month-to-Month,5,Q3
6901-GOGZG,0,0,Offer B,Two Year,60,Q3
5197-YPYBZ,1,4,No offer,Two Year,12,Q3
6655-LHBYW,0,0,Offer B,One Year,50,Q3
4685-ERGHK,0,0,Offer B,One Year,57,Q3
8075-GXIUB,1,3,No offer,One Year,9,Q3
7096-UCLNH,0,0,No offer,Month-to-Month,1,Q3
4323-OHFOW,1,1,No offer,One Year,70,Q3
9916-AYHTC,0,0,No offer,Two Year,48,Q3
2433-KMEAS,0,0,Offer D,Month-to-Month,22,Q3
8393-JMVMB,0,0,Offer E,Month-to-Month,1,Q3
5397-TUPSH,1,6,No offer,One Year,65,Q3
0442-TDYUO,1,4,No offer,Two Year,48,Q3
0023-UYUPN,0,0,No offer,One Year,50,Q3
1272-ILHFG,1,1,Offer D,One Year,15,Q3
9778-OGKQZ,1,8,No offer,Two Year,72,Q3
8199-ZLLSA,0,0,No offer,One Year,67,Q3
9692-TUSXH,0,0,Offer D,Month-to-Month,18,Q3
4607-CHPCA,1,1,No offer,One Year,25,Q3
0886-QGENL,1,1,No offer,Month-to-Month,27,Q3
9851-KIELU,0,0,No offer,Month-to-Month,10,Q3
1357-BIJKI,1,10,Offer B,One Year,50,Q3
2782-JEEBU,0,0,No offer,Month-to-Month,21,Q3
8267-ZNYVZ,1,1,No offer,One Year,33,Q3
9121-PHQSR,1,6,Offer D,Two Year,16,Q3
7643-RCHXS,0,0,Offer B,Two Year,63,Q3
4458-KVRBJ,0,0,No offer,Two Year,59,Q3
6140-QNRQQ,0,0,Offer E,Month-to-Month,1,Q3
6778-EICRF,1,9,No offer,One Year,24,Q3
6400-BWQKW,0,0,No offer,Month-to-Month,6,Q3
2045-BMBTJ,0,0,No offer,Two Year,33,Q3
8510-AWCXC,0,0,Offer D,Month-to-Month,13,Q3
8041-TMEID,1,1,No offer,Two Year,63,Q3
5311-IHLEI,0,0,Offer D,Month-to-Month,12,Q3
5380-XPJNZ,0,0,No offer,One Year,38,Q3
5349-IECLD,0,0,No offer,Month-to-Month,2,Q3
2305-MRGLV,1,10,No offer,Month-to-Month,28,Q3
5002-GCQFH,1,1,Offer B,Month-to-Month,49,Q3
6211-WHMYA,0,0,No offer,Month-to-Month,64,Q3
7609-YBPXG,0,0,No offer,Two Year,54,Q3
4393-GEADV,1,10,No offer,Two Year,70,Q3
5207-PLSTK,1,10,No offer,Month-to-Month,1,Q3
4926-UMJZD,1,4,No offer,Month-to-Month,31,Q3
0604-THJFP,1,4,Offer B,Two Year,59,Q3
0285-INHLN,1,5,No offer,Month-to-Month,27,Q3
0248-PGHBZ,0,0,Offer A,Two Year,67,Q3
8902-ZEOVF,1,9,Offer B,One Year,47,Q3
1926-QUZNN,1,9,No offer,Two Year,72,Q3
0125-LZQXK,0,0,Offer D,Month-to-Month,15,Q3
2565-JSLRY,0,0,No offer,Month-to-Month,1,Q3
5149-TGWDZ,0,0,No offer,One Year,21,Q3
0221-WMXNQ,0,0,Offer E,One Year,4,Q3
3689-MOZGR,0,0,No offer,Month-to-Month,29,Q3
8189-XRIKE,0,0,Offer C,Two Year,32,Q3
1222-KJNZD,1,2,Offer B,Month-to-Month,40,Q3
5666-MBJPT,0,0,Offer B,Two Year,65,Q3
0004-TLHLJ,0,0,Offer E,Month-to-Month,4,Q3
2277-VWCNI,0,0,No offer,Two Year,4,Q3
4521-YEEHE,1,8,Offer D,Month-to-Month,18,Q3
4698-KVLLG,0,0,No offer,Two Year,51,Q3
3508-VLHCZ,1,10,Offer A,Two Year,71,Q3
5552-ZNFSJ,0,0,No offer,Month-to-Month,1,Q3
5260-UMPWX,1,4,No offer,Month-to-Month,26,Q3
5512-IDZEI,1,1,No offer,One Year,46,Q3
8164-OCKUJ,1,1,Offer B,Two Year,59,Q3
4192-GORJT,1,1,No offer,Month-to-Month,5,Q3
7508-MYBOG,1,1,Offer D,Month-to-Month,14,Q3
8957-THMOA,0,0,No offer,Two Year,50,Q3
1215-VFYVK,0,0,Offer E,Month-to-Month,4,Q3
1763-WQFUK,0,0,No offer,Month-to-Month,3,Q3
5543-QDCRY,0,0,No offer,Month-to-Month,4,Q3
0440-EKDCF,1,1,Offer B,Two Year,62,Q3
9819-FBNSV,1,8,No offer,Two Year,37,Q3
4011-ARPHK,0,0,No offer,Month-to-Month,27,Q3
3165-HDOEW,1,1,No offer,Month-to-Month,1,Q3
4189-NAKJS,0,0,Offer C,One Year,26,Q3
9512-UIBFX,1,6,No offer,Month-to-Month,18,Q3
0739-UUAJR,1,10,Offer A,Two Year,72,Q3
7162-WPHPM,1,1,No offer,Two Year,58,Q3
8212-CRQXP,1,1,No offer,Month-to-Month,22,Q3
8671-KKKOS,1,3,Offer B,Month-to-Month,46,Q3
2324-EFHVG,0,0,No offer,Two Year,64,Q3
9896-UYMIE,0,0,Offer A,One Year,66,Q3
3642-BYHDO,1,4,Offer A,Two Year,71,Q3
7860-UXCRM,1,9,No offer,Two Year,63,Q3
8468-FZTOE,1,8,Offer A,Two Year,72,Q3
4549-ZDQYY,0,0,No offer,One Year,52,Q3
8204-YJCLA,1,1,Offer A,Two Year,72,Q3
3097-NQYSN,1,3,No offer,Month-to-Month,2,Q3
0577-WHMEV,1,2,Offer D,Month-to-Month,16,Q3
2229-DPMBI,1,10,No offer,Two Year,8,Q3
6374-AFWOX,1,3,No offer,Two Year,46,Q3
2146-EGVDT,1,3,Offer B,Two Year,59,Q3
1251-KRREG,0,0,No offer,Month-to-Month,2,Q3
6229-UOLQL,1,8,Offer B,One Year,56,Q3
5215-LNLDJ,1,3,No offer,Month-to-Month,7,Q3
1200-TUZHR,0,0,Offer E,Two Year,8,Q3
6723-CEGQI,0,0,No offer,Two Year,65,Q3
3470-OBUET,1,5,No offer,Two Year,67,Q3
6022-KOUQO,1,4,Offer E,Month-to-Month,2,Q3
4589-IUAJB,1,1,Offer A,Two Year,70,Q3
7661-CPURM,0,0,Offer D,One Year,19,Q3
6916-HIJSE,0,0,No offer,Two Year,65,Q3
9961-JBNMK,0,0,No offer,Month-to-Month,21,Q3
5155-AZQPB,1,6,Offer C,Month-to-Month,28,Q3
3079-BCHLN,0,0,Offer B,One Year,47,Q3
2359-KLTEK,1,2,No offer,Month-to-Month,41,Q3
7245-JMTTQ,0,0,Offer B,One Year,51,Q3
2018-QKYGT,1,1,No offer,Month-to-Month,1,Q3
2856-HYAPG,0,0,Offer E,Month-to-Month,1,Q3
7427-AUFPY,0,0,No offer,Two Year,54,Q3
8552-OBVRU,1,6,No offer,Two Year,48,Q3
9938-TKDGL,1,9,Offer A,Two Year,68,Q3
6171-ZTVYB,1,1,No offer,Month-to-Month,43,Q3
7943-RQCHR,0,0,Offer E,Month-to-Month,9,Q3
0228-MAUWC,0,0,Offer D,Month-to-Month,19,Q3
7711-GQBZC,1,1,No offer,Two Year,71,Q3
8981-FJGLA,0,0,Offer D,Month-to-Month,11,Q3
6000-APYLU,0,0,No offer,Month-to-Month,9,Q3
5119-NZPTV,1,9,Offer E,Month-to-Month,2,Q3
2996-XAUVF,0,0,Offer A,Two Year,70,Q3
1428-IEDPR,0,0,No offer,Two Year,52,Q3
9441-QHEVC,0,0,No offer,Month-to-Month,1,Q3
9097-ZUBYC,1,4,Offer D,Month-to-Month,14,Q3
0854-UYHZD,1,1,No offer,Two Year,13,Q3
9139-WQQDY,1,1,No offer,One Year,49,Q3
3795-GWTRD,1,7,No offer,Two Year,63,Q3
7675-OZCZG,0,0,No offer,Month-to-Month,3,Q3
7037-MTYVW,1,6,Offer C,Two Year,38,Q3
2495-TTHBQ,0,0,No offer,One Year,4,Q3
7854-FOKSF,0,0,Offer E,Month-to-Month,1,Q3
0856-NAOES,0,0,Offer E,Month-to-Month,6,Q3
0872-JCPIB,0,0,Offer D,Month-to-Month,17,Q3
8429-XIBUM,0,0,Offer D,Month-to-Month,22,Q3
0292-WEGCH,1,7,Offer B,Month-to-Month,54,Q3
4566-QVRRW,1,1,Offer D,Month-to-Month,11,Q3
1682-VCOIO,0,0,Offer D,One Year,23,Q3
4238-HFHSN,1,4,Offer B,One Year,61,Q3
1301-LOPVR,1,6,No offer,One Year,29,Q3
1216-JWVUX,1,4,No offer,Month-to-Month,25,Q3
5724-BIDBU,1,3,No offer,One Year,49,Q3
3588-WSTTJ,0,0,Offer C,Month-to-Month,35,Q3
6695-AMZUF,0,0,Offer A,Two Year,70,Q3
2603-HVKCG,0,0,Offer C,Month-to-Month,31,Q3
5795-KTGUD,1,2,Offer A,Two Year,68,Q3
2985-FMWYF,0,0,Offer D,Month-to-Month,23,Q3
5650-YLIBA,0,0,No offer,Month-to-Month,31,Q3
8372-JUXUI,0,0,No offer,Month-to-Month,1,Q3
8344-WFMFH,0,0,Offer E,Month-to-Month,9,Q3
0071-NDAFP,1,1,No offer,Two Year,25,Q3
9975-SKRNR,0,0,Offer E,Month-to-Month,1,Q3
5914-GXMDA,1,1,No offer,One Year,32,Q3
5976-JCJRH,1,1,Offer D,Month-to-Month,10,Q3
1430-SFQSA,0,0,Offer C,One Year,29,Q3
7446-SFAOA,1,8,No offer,One Year,37,Q3
6265-FRMTQ,0,0,No offer,Two Year,31,Q3
0505-SPOOW,1,7,Offer A,Two Year,70,Q3
1699-HPSBG,0,0,Offer D,One Year,12,Q3
3224-DFQNQ,1,10,No offer,One Year,66,Q3
2794-XIMMO,1,1,No offer,One Year,53,Q3
7998-ZLXWN,1,3,No offer,Month-to-Month,15,Q3
1545-JFUML,1,5,No offer,Two Year,71,Q3
0927-LCSMG,0,0,Offer E,Month-to-Month,7,Q3
2303-PJYHN,1,8,Offer E,Month-to-Month,2,Q3
7013-PSXHK,0,0,No offer,One Year,40,Q3
8904-OPDCK,1,4,Offer B,Month-to-Month,54,Q3
8896-BQTTI,0,0,Offer E,Month-to-Month,1,Q3
3308-DGHKL,0,0,No offer,Two Year,69,Q3
3009-JWMPU,0,0,Offer B,One Year,62,Q3
9172-JITSM,1,1,No offer,Month-to-Month,26,Q3
2091-RFFBA,0,0,No offer,Month-to-Month,31,Q3
