Customer ID,Monthly Charge,Total Charges,Total Revenue,Total Refunds,Total Long Distance Charges,Total Extra Data Charges,Avg Monthly GB Download,Avg Monthly Long Distance Charges,CLTV,Payment Method,Paperless Billing
1907-YLNYW,66.7,579.0,908.04,0.0,329.04,0,27,41.13,4490,Bank Withdrawal,1
6507-DTJZV,66.4,831.75,1224.22,0.0,392.47,0,17,30.19,3660,Credit Card,0
5288-AHOUP,78.5,874.2,1331.58,0.0,457.38,0,3,41.58,4333,Bank Withdrawal,1
1925-LFCZZ,50.05,2743.45,2743.45,0.0,0.0,0,23,0.0,4932,Bank Withdrawal,1
0440-UEDAI,94.45,5042.75,6838.39,0.0,1795.64,0,6,33.88,5452,Credit Card,1
7641-EUYET,100.7,4541.2,6753.62,46.64,2259.06,0,17,49.11,5712,Bank Withdrawal,1
8894-JVDCV,115.05,7133.45,9417.53,0.0,2284.08,0,13,36.84,6494,Credit Card,1
0596-BQCEQ,100.15,6283.3,9295.26,0.0,3011.96,0,13,48.58,4120,Bank Withdrawal,1
0122-OAHPZ,73.85,511.25,698.56,13.03,200.34,0,26,28.62,2473,Bank Withdrawal,1
8680-CGLTP,58.75,1696.2,1978.2,0.0,232.0,50,9,8.0,5198,Bank Withdrawal,1
8050-XGRVL,54.75,3425.35,5457.89,8.5,2041.04,0,71,32.92,5010,Credit Card,0
8402-OOOHJ,20.65,835.15,2131.57,0.0,1296.42,0,0,31.62,5918,Credit Card,0
5876-HZVZM,55.9,365.35,482.41,0.0,87.06,30,20,14.51,4914,Credit Card,0
7684-XSZIY,24.3,1643.25,3113.49,0.0,1470.24,0,0,20.42,5160,Bank Withdrawal,0
4475-NVTLU,19.2,903.7,1679.05,0.0,775.35,0,0,17.23,3451,Bank Withdrawal,0
7319-ZNRTR,19.6,411.15,805.15,0.0,394.0,0,0,15.76,2888,Bank Withdrawal,0
5248-KWLAR,90.35,6325.25,7633.07,0.0,1307.82,0,29,18.42,6483,Bank Withdrawal,0
9381-NDKME,40.65,933.3,933.3,0.0,0.0,0,29,0.0,3843,Credit Card,1
0967-BMLBD,20.0,196.35,737.44,0.0,541.09,0,0,49.19,5837,Credit Card,1
1666-JZPZT,49.0,1291.35,1363.98,0.0,72.63,0,15,2.69,5428,Mailed Check,0
5195-KPUNQ,96.75,5206.55,7039.29,0.0,1832.74,0,28,34.58,4766,Credit Card,1
3134-DSHVC,98.0,6218.45,7706.51,0.0,1488.06,0,21,23.62,5989,Credit Card,0
0365-TRTPY,91.2,3382.3,3816.31,0.0,434.01,0,30,11.73,5135,Bank Withdrawal,0
3097-FQTVJ,20.0,810.3,1223.99,0.0,413.69,0,0,10.09,5913,Mailed Check,0
6583-SZVGP,108.1,5067.45,5543.13,0.0,475.68,0,4,9.91,5994,Bank Withdrawal,1
8999-YPYBV,84.35,3858.05,5244.05,0.0,1386.0,0,3,30.8,3403,Credit Card,1
4992-LTJNE,55.3,3983.6,5728.88,0.0,1745.28,0,27,24.24,6259,Bank Withdrawal,0
4132-POCZS,39.9,2020.9,2020.9,0.0,0.0,0,26,0.0,6371,Bank Withdrawal,1
5982-PSMKW,91.1,2198.3,2841.61,0.0,643.31,0,51,27.97,5991,Credit Card,1
5062-CJJKH,53.65,1355.45,2259.7,0.0,904.25,0,53,36.17,5854,Credit Card,0
6770-UAYGJ,25.25,1211.65,2860.5,0.0,1648.85,0,0,33.65,5616,Credit Card,0
7898-PDWQE,80.4,5727.15,7007.99,0.0,1280.84,0,41,18.04,5228,Credit Card,0
9661-JALZV,24.7,1519.0,4297.2,0.0,2778.2,0,0,47.9,5138,Credit Card,1
5370-IIVVL,104.5,3778.0,5210.64,0.0,1432.64,0,59,38.72,4812,Credit Card,1
1137-DGOWI,70.25,2198.9,2718.8,0.0,519.9,0,13,17.33,5417,Bank Withdrawal,0
0310-MVLET,99.15,6010.05,9019.18,0.0,3009.13,0,7,49.33,5612,Bank Withdrawal,1
2103-ZRXFN,50.75,50.75,75.41,0.0,24.66,0,26,24.66,3631,Credit Card,0
0746-JTRFU,25.05,56.35,56.35,0.0,0.0,0,73,0.0,4810,Bank Withdrawal,1
3583-KRKMD,75.9,1373.05,1840.6,15.57,483.12,0,20,26.84,4668,Bank Withdrawal,1
0052-DCKON,115.8,7942.15,10830.97,0.0,2888.82,0,41,43.77,5845,Bank Withdrawal,0
2272-UOINI,78.5,571.05,594.43,0.0,23.38,0,13,3.34,3601,Bank Withdrawal,1
4098-NAUKP,84.65,5683.6,7064.68,0.0,1381.08,0,13,20.31,6404,Bank Withdrawal,1
9298-WGMRW,115.5,8312.75,10063.79,0.0,1751.04,0,76,24.32,4697,Bank Withdrawal,1
0680-DFNNY,101.1,1504.05,2114.55,0.0,610.5,0,29,40.7,2055,Bank Withdrawal,1
3799-ISUZQ,69.95,529.5,777.44,0.0,247.94,0,3,35.42,3296,Bank Withdrawal,1
7129-AZJDE,78.95,2647.2,2767.56,0.0,120.36,0,12,3.54,2074,Bank Withdrawal,1
5956-YHHRX,104.35,2271.85,2924.96,0.0,523.11,130,17,24.91,4934,Bank Withdrawal,1
3557-HTYWR,74.05,3496.3,5642.79,0.0,2146.49,0,3,45.67,2831,Credit Card,0
0112-QAWRZ,90.8,1442.2,2221.56,0.0,779.36,0,12,48.71,5560,Bank Withdrawal,1
8144-DGHXP,80.6,4299.95,6420.67,0.0,1980.72,140,28,36.68,4231,Bank Withdrawal,0
6575-SUVOI,69.5,1752.65,2517.65,0.0,765.0,0,2,30.6,3154,Credit Card,1
3129-AAQOU,25.6,485.9,1216.07,0.0,730.17,0,0,38.43,5038,Credit Card,0
6961-MJKBO,20.45,943.0,1253.67,0.0,310.67,0,0,6.61,4342,Bank Withdrawal,0
0655-RBDUG,98.05,713.0,777.75,0.0,64.75,0,29,9.25,2561,Bank Withdrawal,1
5115-SQAAU,25.6,1673.4,3092.93,28.09,1447.62,0,0,20.98,6053,Bank Withdrawal,1
7459-IMVYU,69.95,2657.55,3811.55,0.0,1064.0,90,22,28.0,5858,Bank Withdrawal,0
7249-WBIYX,85.6,813.85,1114.85,0.0,301.0,0,29,30.1,5146,Bank Withdrawal,1
9648-BCHKM,24.65,471.35,1257.77,0.0,786.42,0,0,43.69,5231,Credit Card,1
8966-SNIZF,19.45,1303.5,2935.41,14.49,1646.4,0,0,23.52,5540,Bank Withdrawal,0
0137-OCGAB,80.2,80.2,81.43,0.0,1.23,0,69,1.23,3056,Mailed Check,1
6366-ZGQGL,24.8,24.8,24.8,0.0,0.0,0,29,0.0,5087,Bank Withdrawal,0
3727-RJMEO,82.85,460.25,462.84,48.95,51.54,0,28,8.59,4458,Bank Withdrawal,1
1135-HIORI,111.45,7266.95,9786.63,0.0,2519.68,0,53,39.37,5129,Bank Withdrawal,1
8069-RHUXK,35.7,2545.7,2545.7,0.0,0.0,0,30,0.0,5655,Credit Card,0
7823-JSOAG,74.5,217.45,238.36,0.0,20.91,0,14,6.97,5203,Bank Withdrawal,0
2876-VBBBL,20.25,20.25,30.96,0.0,10.71,0,0,10.71,2783,Credit Card,1
5673-FSSMF,60.15,60.15,113.63,0.0,33.48,20,59,33.48,4611,Bank Withdrawal,1
0774-IFUVM,65.15,723.35,907.16,0.0,183.81,0,59,16.71,5942,Bank Withdrawal,1
8865-TNMNX,49.55,475.7,737.4,0.0,261.7,0,7,26.17,2392,Credit Card,0
3005-NFMTA,98.8,5617.75,6108.9,0.0,491.15,0,21,8.93,5543,Bank Withdrawal,1
6326-MTTXK,100.85,819.55,845.71,0.0,26.16,0,6,3.27,3849,Bank Withdrawal,0
1577-HKTFG,19.65,655.85,1116.65,0.0,460.8,0,0,15.36,2486,Bank Withdrawal,0
7145-FEJWU,105.3,1275.65,1479.17,0.0,203.52,0,18,16.96,5913,Bank Withdrawal,1
7471-MQPOS,72.9,5139.65,8433.46,0.0,3273.81,20,20,46.11,6404,Bank Withdrawal,1
2402-TAIRZ,80.05,3019.1,3374.67,0.0,355.57,0,11,9.61,3364,Bank Withdrawal,0
0239-OXEXL,84.25,3847.6,5938.02,0.0,1990.42,100,21,43.27,3509,Credit Card,0
6519-ZHPXP,108.3,7679.65,10685.12,36.13,2991.6,50,25,41.55,4183,Bank Withdrawal,1
2408-PSJVE,61.9,2924.05,4581.97,0.0,1657.92,0,24,37.68,4388,Credit Card,1
8778-LMWTJ,74.85,708.2,825.65,0.0,117.45,0,73,13.05,5770,Bank Withdrawal,1
1644-IRKSF,93.8,3124.5,3785.16,0.0,660.66,0,27,20.02,5080,Bank Withdrawal,1
8785-CJSHH,99.8,5985.75,8054.55,0.0,2068.8,0,51,34.48,6213,Bank Withdrawal,1
2018-PZKMU,103.1,970.45,1351.16,18.62,399.33,0,57,44.37,4171,Bank Withdrawal,0
3521-HTQTV,26.1,980.35,1676.33,0.0,695.98,0,0,20.47,2026,Bank Withdrawal,0
6479-VDGRK,85.3,6129.2,8730.56,0.0,2601.36,0,21,36.13,4456,Bank Withdrawal,0
4377-VDHYI,90.8,3023.85,4196.65,0.0,1172.8,0,69,36.65,2722,Bank Withdrawal,1
5843-TTHGI,50.0,892.7,1254.64,0.0,311.94,50,69,17.33,4952,Credit Card,1
5135-RDDQL,50.65,3221.25,4779.37,37.04,1595.16,0,11,25.32,4847,Bank Withdrawal,1
7710-JSYOA,93.3,6398.05,8366.62,0.0,1968.57,0,24,28.53,5205,Bank Withdrawal,1
8313-NDOIA,104.15,2494.65,3465.61,0.0,930.96,40,4,38.79,5813,Bank Withdrawal,1
5959-BELXA,96.15,3019.25,3833.65,0.0,814.4,0,18,25.45,2246,Credit Card,1
8380-PEFPE,71.65,71.65,89.19,0.0,17.54,0,16,17.54,2377,Bank Withdrawal,1
1029-QFBEN,19.55,19.55,57.99,0.0,38.44,0,0,38.44,3556,Mailed Check,0
3808-HFKDE,44.35,927.15,1010.15,0.0,83.0,0,18,4.15,3460,Bank Withdrawal,1
0270-THENM,69.85,5102.35,7119.75,25.24,2042.64,0,18,28.37,6233,Bank Withdrawal,0
7025-IWFHT,89.55,3729.75,5583.77,0.0,1854.02,0,15,45.22,5549,Bank Withdrawal,1
7608-RGIRO,24.4,1413.0,2501.72,0.0,1088.72,0,0,17.56,4889,Credit Card,1
7244-QWYHG,44.45,2188.45,2188.45,0.0,0.0,0,73,0.0,5363,Bank Withdrawal,1
6131-FOYAS,59.6,2094.9,2816.25,0.0,721.35,0,16,20.61,2187,Bank Withdrawal,1
7140-ADSMJ,20.45,162.3,443.98,0.0,281.68,0,0,35.21,5624,Credit Card,1
4896-CPRPF,25.45,809.25,1287.7,0.0,478.45,0,0,13.67,4873,Bank Withdrawal,0
6674-KVJHG,25.2,245.15,265.72,0.0,20.57,0,0,1.87,4998,Bank Withdrawal,0
6161-UUUTA,79.9,260.9,269.84,0.0,8.94,0,3,2.98,4367,Bank Withdrawal,1
2324-AALNO,24.55,1203.95,2308.39,36.04,1140.48,0,0,23.76,5517,Bank Withdrawal,0
2479-BRAMR,83.75,3273.55,5152.99,0.0,1879.44,0,18,45.84,4995,Bank Withdrawal,1
0074-HDKDG,61.6,1611.0,1727.35,44.9,161.25,0,19,6.45,3807,Bank Withdrawal,1
2267-WTPYD,94.0,5438.95,6752.8,0.0,1313.85,0,30,23.05,6015,Credit Card,0
4111-BNXIF,59.55,4103.9,4103.9,0.0,0.0,0,52,0.0,4478,Bank Withdrawal,1
6469-MRVET,20.2,20.2,64.89,0.0,44.69,0,0,44.69,4160,Bank Withdrawal,1
7572-KPVKK,104.05,6590.5,7686.04,0.0,1095.54,0,19,17.67,5900,Bank Withdrawal,1
8597-CWYHH,94.35,3921.3,5693.76,0.0,1772.46,0,7,41.22,5845,Credit Card,0
8019-ENHXU,99.45,4138.05,5702.89,30.46,1455.3,140,9,34.65,4624,Bank Withdrawal,1
4315-MURBD,98.9,1120.95,1539.99,0.0,419.04,0,23,34.92,5559,Bank Withdrawal,1
1320-GVNHT,108.4,7767.25,9804.61,0.0,2007.36,30,30,27.88,4419,Credit Card,1
0887-HJGAR,45.7,45.7,51.25,0.0,5.55,0,13,5.55,2295,Mailed Check,1
6447-EGDIV,20.95,683.25,1668.74,0.0,985.49,0,0,31.79,5772,Mailed Check,0
1179-INLAT,19.45,69.25,77.59,0.0,8.34,0,0,2.78,2787,Credit Card,1
6749-UTDVX,103.65,7634.8,8417.44,0.0,782.64,0,16,10.87,6088,Bank Withdrawal,1
2657-VPXTA,88.85,929.45,1257.05,0.0,327.6,0,51,32.76,4531,Bank Withdrawal,1
1775-KWJKQ,89.85,6562.9,8491.47,12.55,1941.12,0,9,26.96,6046,Credit Card,0
8942-DBMHZ,20.45,255.35,748.67,0.0,493.32,0,0,41.11,4883,Mailed Check,0
6572-ADKRS,74.8,3548.3,5500.54,0.0,1952.24,0,69,42.44,3395,Credit Card,1
3352-RICWQ,19.75,210.65,355.82,0.0,145.17,0,0,16.13,2427,Credit Card,0
1907-UBQFC,72.85,688.65,773.25,0.0,54.6,30,24,5.46,3189,Bank Withdrawal,1
5129-HHMZC,86.45,3574.5,4480.94,0.0,906.44,0,14,21.08,3110,Credit Card,0
4003-OCTMP,64.0,1910.75,2803.55,0.0,892.8,0,15,28.8,5191,Bank Withdrawal,1
8404-VIOMB,62.5,4136.4,4136.4,0.0,0.0,0,15,0.0,4165,Bank Withdrawal,1
3677-TNKIO,71.0,914.0,1421.5,0.0,507.5,0,52,36.25,3228,Credit Card,1
1986-PHGZF,58.4,964.9,1817.02,0.0,852.12,0,7,47.34,2812,Credit Card,1
4194-WHFCB,96.65,5580.8,8416.93,0.0,2836.13,0,53,48.07,5266,Bank Withdrawal,1
7526-BEZQB,96.05,1148.1,1684.62,0.0,536.52,0,25,44.71,2577,Bank Withdrawal,1
6993-YGFJV,112.55,7806.5,8041.79,0.0,235.29,0,41,3.41,5532,Bank Withdrawal,1
9866-OCCKE,109.75,8075.35,10598.23,0.0,2522.88,0,22,35.04,6010,Mailed Check,1
5056-FIMPT,106.0,4532.3,5100.47,0.0,438.17,130,10,10.19,3528,Credit Card,1
2799-TSLAG,25.3,1748.55,3960.5,0.0,2211.95,0,0,34.03,4533,Bank Withdrawal,1
8645-KWHJO,55.0,771.95,771.95,0.0,0.0,0,4,0.0,4900,Bank Withdrawal,1
7351-KYHQH,64.95,493.65,548.39,0.0,54.74,0,7,7.82,4615,Bank Withdrawal,1
5076-YVXCM,83.4,4149.45,6491.61,29.76,2341.92,30,12,45.92,4191,Bank Withdrawal,0
4933-IKULF,20.65,330.6,741.15,0.0,410.55,0,0,24.15,4086,Mailed Check,0
9453-PATOS,85.1,6155.4,7634.28,0.0,1478.88,0,41,20.54,4147,Credit Card,0
7606-BPHHN,19.8,1468.75,3660.43,0.0,2191.68,0,0,30.44,5368,Credit Card,1
4236-UJPWO,24.5,46.4,46.4,0.0,0.0,0,5,0.0,5786,Bank Withdrawal,0
9912-OMZDS,106.15,6256.2,8334.77,0.0,2078.57,0,19,35.23,5096,Bank Withdrawal,1
8777-PVYGU,64.3,3410.6,3630.04,0.0,219.44,0,18,4.22,4405,Mailed Check,1
2636-ALXXZ,69.6,69.6,115.4,0.0,45.8,0,10,45.8,2151,Bank Withdrawal,1
9190-MFJLN,95.9,1777.9,2400.53,0.0,622.63,0,4,32.77,2851,Credit Card,1
8095-WANWK,45.25,428.7,419.3,44.9,35.5,0,29,3.55,5369,Credit Card,0
5343-SGUBI,80.2,4297.6,6528.4,0.0,2230.8,0,14,42.9,5597,Credit Card,1
3296-SILRA,76.4,76.4,117.56,0.0,41.16,0,6,41.16,2426,Mailed Check,1
7670-ZBPOQ,61.05,3478.75,5007.63,0.0,1528.88,0,8,26.36,4411,Bank Withdrawal,1
4973-MGTON,84.4,5969.3,6188.69,0.0,219.39,0,26,3.09,5619,Credit Card,1
1852-QSWCD,24.8,1514.85,3770.85,0.0,2256.0,0,0,35.25,6281,Credit Card,1
5889-LFOLL,84.6,1115.2,1582.68,0.0,467.48,0,42,35.96,2659,Bank Withdrawal,1
6345-HOVES,25.05,852.7,852.7,0.0,0.0,0,28,0.0,3800,Bank Withdrawal,1
3278-FSIXX,45.25,74.2,153.2,0.0,79.0,0,26,39.5,5441,Credit Card,1
0916-KNFAJ,69.9,4226.7,4512.79,0.0,286.09,0,4,4.69,5117,Credit Card,1
7208-PSIHR,104.3,7188.5,7600.7,0.0,382.2,30,30,5.46,5583,Bank Withdrawal,1
3926-CUQZX,45.1,45.1,56.16,0.0,11.06,0,58,11.06,4884,Bank Withdrawal,1
3016-KSVCP,33.75,1009.25,1009.25,0.0,0.0,0,22,0.0,3664,Credit Card,0
7748-UMTRK,101.3,2974.5,4097.1,0.0,1122.6,0,17,37.42,2440,Bank Withdrawal,1
6789-HJBWG,49.4,611.65,907.33,0.0,205.68,90,48,17.14,5007,Bank Withdrawal,1
2252-ISRNH,90.35,767.9,1042.04,0.0,274.14,0,82,30.46,2993,Bank Withdrawal,1
2929-QNSRW,98.25,5508.35,6731.31,0.0,1072.96,150,48,19.16,4886,Bank Withdrawal,1
3096-WPXBT,100.7,6018.65,7222.51,0.0,1113.86,90,19,18.26,4804,Credit Card,1
2501-XWWTZ,70.2,760.05,771.16,0.0,11.11,0,8,1.01,2535,Bank Withdrawal,0
1154-HYWWO,70.6,2708.2,4313.32,0.0,1605.12,0,22,42.24,4993,Credit Card,0
8714-CTZJW,82.85,319.6,398.96,0.0,79.36,0,73,19.84,3154,Credit Card,1
4187-CINZD,95.25,4424.2,4706.18,0.0,281.98,0,30,6.13,3180,Credit Card,0
6292-TOSSS,24.9,1195.25,3553.25,0.0,2358.0,0,0,47.16,4297,Bank Withdrawal,0
9940-HPQPG,91.75,865.8,1063.8,0.0,198.0,0,7,22.0,4176,Bank Withdrawal,0
7503-ZGUZJ,84.65,84.65,146.95,0.0,22.3,40,51,22.3,4261,Mailed Check,1
5708-EVONK,93.4,5435.6,5647.3,0.0,211.7,0,20,3.65,5989,Bank Withdrawal,1
6518-PPLMZ,19.4,1110.35,2452.31,0.0,1341.96,0,0,25.32,4497,Credit Card,1
4817-QRJSX,81.0,818.05,1313.05,0.0,495.0,0,19,49.5,2946,Credit Card,1
2853-CWQFQ,59.55,59.55,100.94,0.0,41.39,0,48,41.39,5824,Credit Card,1
3716-BDVDB,69.1,69.1,107.76,0.0,38.66,0,18,38.66,5795,Bank Withdrawal,1
9477-LGWQI,80.15,5600.15,7285.75,0.0,1685.6,0,46,24.08,5715,Credit Card,1
7294-TMAOP,90.55,90.55,165.99,0.0,15.44,60,51,15.44,2627,Bank Withdrawal,0
8148-BPLZQ,49.8,1734.2,1970.46,0.0,166.26,70,27,4.89,2711,Bank Withdrawal,1
2043-WVTQJ,55.7,55.7,73.38,0.0,17.68,0,9,17.68,5664,Credit Card,0
9488-FVZCC,79.5,5661.7,8008.18,0.0,2346.48,0,14,32.59,4390,Bank Withdrawal,1
7691-XVTZH,89.95,5974.3,7902.78,0.0,1928.48,0,82,28.36,5672,Bank Withdrawal,1
5934-RMPOV,84.75,1816.75,2558.81,0.0,742.06,0,19,33.73,4240,Bank Withdrawal,1
8229-MYEJZ,51.2,498.25,953.85,0.0,455.6,0,17,45.56,5765,Bank Withdrawal,0
5626-MGTUK,89.1,1879.25,2388.42,15.43,494.6,30,25,24.73,3027,Bank Withdrawal,1
9564-KCLHR,51.25,51.25,57.69,0.0,6.44,0,4,6.44,2180,Mailed Check,0
5134-IKDAY,69.8,69.8,80.88,0.0,11.08,0,13,11.08,2123,Bank Withdrawal,1
7032-LMBHI,64.65,2347.85,3723.51,0.0,1375.66,0,9,37.18,5255,Bank Withdrawal,0
5569-IDSEY,105.7,7472.15,9538.96,0.0,2066.81,0,28,29.11,4420,Bank Withdrawal,1
2632-IVXVF,111.75,7511.3,8470.78,0.0,959.48,0,57,14.11,4967,Credit Card,0
3750-RNQKR,19.45,246.25,463.69,0.0,217.44,0,0,18.12,4788,Credit Card,0
0318-QUUOB,80.55,80.55,124.22,0.0,43.67,0,73,43.67,4273,Bank Withdrawal,1
7515-LODFU,20.3,1356.3,2779.08,0.0,1422.78,0,0,20.62,4042,Credit Card,0
9153-BTBVV,25.0,1753.0,5161.71,0.0,3408.71,0,0,48.01,4066,Bank Withdrawal,0
9762-YAQAA,81.4,3213.75,4654.02,0.0,1440.27,0,12,36.93,4104,Credit Card,0
8165-ZJRNM,23.75,1679.25,3201.33,0.0,1522.08,0,0,21.14,4923,Bank Withdrawal,0
1428-GTBJJ,74.55,824.75,884.15,0.0,59.4,0,41,5.4,4601,Bank Withdrawal,1
2072-ZVJJX,25.25,1728.2,3280.64,0.0,1552.44,0,0,22.83,4571,Bank Withdrawal,0
6670-MFRPK,79.2,5420.65,6908.29,0.0,1487.64,0,17,21.56,4072,Credit Card,1
0804-YGEQV,24.45,993.15,2157.11,41.33,1205.29,0,0,28.03,5119,Bank Withdrawal,1
4566-GOLUK,107.35,5118.95,6892.73,0.0,1773.78,0,7,37.74,3620,Bank Withdrawal,1
9386-LDCZR,90.65,3882.3,5463.84,0.0,1581.54,0,59,36.78,2496,Credit Card,1
2817-LVCPP,19.4,1023.95,1654.95,0.0,631.0,0,0,12.62,6233,Credit Card,0
3007-FDPEA,20.7,39.85,67.63,0.0,27.78,0,0,13.89,2107,Bank Withdrawal,1
8808-ELEHO,81.25,585.95,626.11,0.0,40.16,0,26,5.02,3812,Bank Withdrawal,1
8152-UOBNY,106.8,5347.95,5877.95,0.0,530.0,0,14,10.6,5746,Bank Withdrawal,1
6746-WAUWT,19.7,386.5,890.76,0.0,504.26,0,0,26.54,4431,Credit Card,1
0188-GWFLE,20.05,33.7,37.32,0.0,3.62,0,0,1.81,4978,Credit Card,0
2155-AMQRX,54.9,1505.15,1596.15,0.0,91.0,0,11,3.25,2885,Credit Card,1
4043-MKDTV,105.25,7291.75,9967.74,0.0,2675.99,0,8,37.69,6319,Bank Withdrawal,1
3269-ATYWD,95.65,3759.05,5544.32,0.0,1635.27,150,23,41.93,4892,Bank Withdrawal,1
8314-HTWVE,19.85,144.15,390.97,0.0,246.82,0,0,35.26,3973,Credit Card,0
4503-BDXBD,74.95,815.5,1093.14,0.0,277.64,0,29,25.24,4251,Bank Withdrawal,0
0515-YPMCW,70.45,70.45,123.32,0.0,42.87,10,8,42.87,3525,Credit Card,1
3422-GALYP,79.45,145.15,202.37,0.0,57.22,0,85,28.61,2657,Bank Withdrawal,1
3090-HAWSU,111.6,6876.05,7353.07,0.0,477.02,0,11,7.82,4495,Credit Card,1
6993-YCOBK,110.6,6586.85,9052.07,36.38,2421.6,80,76,40.36,5756,Bank Withdrawal,1
4716-MRVEN,20.0,599.3,1539.77,0.0,940.47,0,0,32.43,4128,Credit Card,0
3623-FQBOX,19.95,416.4,1340.61,0.0,924.21,0,0,44.01,3632,Credit Card,1
5716-LIBJC,104.15,1299.1,1452.21,2.76,155.87,0,27,11.99,2810,Credit Card,1
8204-TIFGJ,20.3,470.6,844.58,0.0,373.98,0,0,16.26,3630,Bank Withdrawal,1
7061-OVMIM,19.55,608.5,1242.7,0.0,634.2,0,0,21.14,5203,Bank Withdrawal,0
3948-KXDUF,68.75,4447.55,5801.87,0.0,1354.32,0,10,20.52,5454,Bank Withdrawal,0
4445-ZJNMU,99.3,918.75,962.04,0.0,43.29,0,69,4.81,3540,Credit Card,1
7590-VHVEG,29.85,29.85,29.85,0.0,0.0,0,10,0.0,3964,Bank Withdrawal,1
8245-UMPYT,96.4,1581.2,2047.76,47.2,513.76,0,14,32.11,2688,Bank Withdrawal,1
0795-XCCTE,25.4,1809.35,3682.07,0.0,1872.72,0,0,26.01,6141,Bank Withdrawal,0
8124-NZVGJ,49.25,255.6,255.6,0.0,0.0,0,48,0.0,2979,Credit Card,1
3113-IWHLC,55.8,274.35,480.8,0.0,206.45,0,51,41.29,2612,Credit Card,1
4957-TIALW,65.6,1010.0,1311.65,0.0,301.65,0,73,20.11,2976,Credit Card,0
4188-PCPIG,70.35,4124.65,6860.65,0.0,2736.0,0,24,48.0,5779,Credit Card,1
9584-EXCDZ,70.5,1165.6,1875.86,0.0,710.26,0,16,41.78,3650,Bank Withdrawal,0
1989-PRJHP,75.5,1893.95,2180.15,0.0,286.2,0,23,10.6,2377,Bank Withdrawal,1
2903-YYTBW,44.55,44.55,85.65,0.0,41.1,0,18,41.1,3408,Bank Withdrawal,0
1915-IOFGU,70.5,70.5,111.89,0.0,41.39,0,3,41.39,4123,Bank Withdrawal,0
9853-JFZDU,56.85,1861.1,2588.75,0.0,727.65,0,69,20.79,3102,Bank Withdrawal,0
2153-MREFK,99.2,3754.6,4870.52,0.0,1115.92,0,4,30.16,3599,Bank Withdrawal,1
8260-NGFNY,25.2,25.2,25.2,0.0,0.0,0,73,0.0,3196,Mailed Check,0
4080-OGPJL,71.15,563.65,948.77,0.0,385.12,0,18,48.14,2662,Bank Withdrawal,0
4636-QRJKY,80.5,502.85,719.57,0.0,216.72,0,23,36.12,5032,Bank Withdrawal,1
1755-FZQEC,19.9,791.15,2643.76,20.17,1872.78,0,0,48.02,4041,Credit Card,0
4918-FYJNT,90.45,5044.8,6283.02,12.48,1250.7,0,21,22.74,5140,Bank Withdrawal,0
4742-DRORA,95.4,5812.0,6137.8,0.0,325.8,0,29,5.43,4149,Bank Withdrawal,1
3814-MLAXC,79.85,2404.15,2919.68,0.0,515.53,0,12,16.63,2554,Credit Card,1
6319-IEJWJ,90.2,1776.55,2770.35,0.0,993.8,0,10,49.69,2058,Bank Withdrawal,1
4597-NUCQV,101.25,2440.15,3135.67,0.0,695.52,0,30,28.98,4287,Bank Withdrawal,1
5445-GLVOT,49.8,1049.05,1742.71,0.0,693.66,0,11,31.53,4667,Bank Withdrawal,1
1703-MGIAB,69.0,1108.0,1167.66,33.67,93.33,0,14,5.49,4439,Credit Card,1
4633-MKHYU,88.4,788.6,1107.65,0.0,319.05,0,52,35.45,2952,Credit Card,1
1597-LHYNC,95.0,2497.2,3795.58,0.0,1238.38,60,26,47.63,4232,Bank Withdrawal,1
0816-TSPHQ,20.75,44.2,99.54,0.0,55.34,0,0,27.67,3976,Credit Card,0
4195-PNGZS,24.45,1718.2,4001.41,0.0,2283.21,0,0,33.09,5295,Bank Withdrawal,0
2192-OZITF,73.55,3349.1,5342.15,0.0,1993.05,0,15,44.29,2280,Credit Card,0
1591-XWLGB,19.85,1379.6,2686.71,0.0,1307.11,0,0,18.41,4121,Credit Card,0
9481-WHGWY,75.35,5437.75,8204.85,0.0,2767.1,0,53,39.53,6477,Credit Card,0
4274-DRSQT,88.9,6000.1,8107.48,0.0,2107.38,0,15,31.93,5868,Bank Withdrawal,1
3002-WQZWT,74.2,1993.25,2468.27,0.0,475.02,0,82,16.38,3982,Bank Withdrawal,1
9534-NSXEM,20.65,595.5,1415.28,0.0,819.78,0,0,31.53,2194,Credit Card,1
6619-RPLQZ,20.85,892.15,2700.7,0.0,1808.55,0,0,40.19,2844,Mailed Check,0
3154-CFSZG,90.05,4137.2,5934.95,0.0,1797.75,0,20,38.25,3291,Bank Withdrawal,0
2190-PHBHR,94.45,6921.7,8558.98,0.0,1637.28,0,48,22.74,5274,Credit Card,1
4951-UKAAQ,88.95,355.2,588.48,0.0,193.28,40,51,48.32,5948,Bank Withdrawal,1
9046-JBFWA,19.15,537.35,1357.07,0.0,819.72,0,0,30.36,4004,Credit Card,0
0722-SVSFK,100.4,715.0,988.14,0.0,273.14,0,25,39.02,5041,Bank Withdrawal,1
9040-KZVWO,75.5,2018.1,3048.48,0.0,1030.38,0,29,39.63,5184,Bank Withdrawal,0
7203-OYKCT,104.95,7544.3,9961.84,25.42,2442.96,0,18,33.93,5760,Bank Withdrawal,1
3442-ZHHCC,76.9,5023.0,5109.36,0.0,86.36,0,13,1.27,5355,Credit Card,1
